timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1772911368.473053,0.0,0.0,0.0
1772911368.4887128,0.0,0.0,0.0
1772911368.499987,0.0,0.0,0.0
1772911368.5130117,0.0,0.0,0.0
1772911368.5237992,0.0,0.0,0.0
1772911368.5364037,0.0,0.0,0.0
1772911368.5523627,0.0,0.0,0.0
1772911368.5648906,0.0,0.0,0.0
1772911368.5772567,0.0,0.0,0.0
1772911368.5924222,0.0,0.0,0.0
1772911368.605154,0.0,0.0,0.0
1772911368.617801,0.0,0.0,0.0
1772911368.6368525,0.0,0.0,0.0
1772911368.6578288,0.0,0.0,0.0
1772911368.6760533,0.0,0.0,0.0
1772911368.7054467,0.0,0.0,0.0
1772911368.7268662,0.0,0.0,0.0
1772911368.7562444,0.0,0.0,0.0
1772911368.805242,0.0,0.0,0.0
1772911368.8320632,0.0,0.0,0.0
1772911368.8588345,0.0,0.0,0.0
1772911368.89466,0.0,0.0,0.0
1772911368.9269624,0.0,0.0,0.0
1772911368.942248,0.0,0.0,0.0
1772911368.9571917,0.0,0.0,0.0
1772911368.9735289,0.0,0.0,0.0
1772911368.9972908,0.0,0.0,0.0
1772911369.0275543,0.0,0.0,0.0
1772911369.0472648,0.0,0.0,0.0
1772911369.0755484,0.0,0.0,0.0
1772911369.08934,0.0,0.0,0.0
1772911369.1068585,0.0,0.0,0.0
1772911369.1318047,0.0,0.0,0.0
1772911369.152799,0.0,0.0,0.0
1772911369.1761117,0.0,0.0,0.0
1772911369.193828,0.0,0.0,0.0
1772911369.2103565,0.0,0.0,0.0
1772911369.2308838,0.0,0.0,0.0
1772911369.2508085,0.0,0.0,0.0
1772911369.2696655,0.0,0.0,0.0
1772911369.2956948,0.0,0.0,0.0
1772911369.3160667,0.0,0.0,0.0
1772911369.3472366,0.0,0.0,0.0
1772911369.373708,0.0,0.0,0.0
1772911369.3932428,0.0,0.0,0.0
1772911369.4212923,0.0,0.0,0.0
1772911369.4476473,0.0,0.0,0.0
1772911369.46571,0.0,0.0,0.0
1772911369.4947948,0.0,0.0,0.0
1772911369.5334847,0.0,0.0,0.0
1772911369.5564888,0.0,0.0,0.0
1772911369.6044025,0.0,0.0,0.0
1772911369.6450806,0.0,0.0,0.0
1772911369.6654718,0.0,0.0,0.0
1772911369.6784873,0.0,0.0,0.0
1772911369.6995044,0.0,0.0,0.0
1772911369.720437,0.0,0.0,0.0
1772911369.7724795,0.0,0.0,0.0
1772911369.7925463,0.0,0.0,0.0
1772911369.804749,0.0,0.0,0.0
1772911369.8243067,0.0,0.0,0.0
1772911369.841648,0.0,0.0,0.0
1772911369.854811,0.0,0.0,0.0
1772911369.8718498,0.0,0.0,0.0
1772911369.8962982,0.0,0.0,0.0
1772911369.9312778,0.0,0.0,0.0
1772911369.9441102,0.0,0.0,0.0
1772911369.9589343,0.0,0.0,0.0
1772911369.9762921,0.0,0.0,0.0
1772911369.996511,0.0,0.0,0.0
1772911370.01505,0.0,0.0,0.0
1772911370.0490015,0.0,0.0,0.0
1772911370.0734553,0.0,0.0,0.0
1772911370.0962012,0.0,0.0,0.0
1772911370.1096897,0.0,0.0,0.0
1772911370.1337047,0.0,0.0,0.0
1772911370.1566749,0.0,0.0,0.0
1772911370.1815674,0.0,0.0,0.0
1772911370.2075944,0.0,0.0,0.0
1772911370.2322605,0.0,0.0,0.0
1772911370.2452655,0.0,0.0,0.0
1772911370.2622037,0.0,0.0,0.0
1772911370.2798276,0.0,0.0,0.0
1772911370.308057,0.0,0.0,0.0
1772911370.3469412,0.0,0.0,0.0
1772911370.360062,0.0,0.0,0.0
1772911370.3810954,0.0,0.0,0.0
1772911370.4051948,0.0,0.0,0.0
1772911370.443615,0.0,0.0,0.0
1772911370.4671972,0.0,0.0,0.0
1772911370.4806933,0.0,0.0,0.0
1772911370.5079072,0.0,0.0,0.0
1772911370.5351021,0.0,0.0,0.0
1772911370.5525982,0.0,0.0,0.0
1772911370.575849,0.0,0.0,0.0
1772911370.6105003,0.0,0.0,0.0
1772911370.6340086,0.0,0.0,0.0
1772911370.6489022,0.0,0.0,0.0
1772911370.66921,0.0,0.0,0.0
1772911370.694062,0.0,0.0,0.0
1772911370.7189603,0.0,0.0,0.0
