x,y,yaw
1.58788807385387,-4.305494460784435,2.120155543401223
1.5680799867224053,-4.273116985920524,2.119199574110366
1.5483610289680654,-4.240746266345538,2.1163276230582215
1.528819971075431,-4.208389030147238,2.111527647247574
1.5095448671891287,-4.176051951120588,2.10477986999481
1.4906227005508679,-4.143741621894732,2.096057246171587
1.4721390332486275,-4.1114645273868105,2.0853261590320047
1.4541776616883255,-4.079227018689484,2.0725473937468992
1.4368202791752689,-4.047035287497326,2.0576774445254844
1.4201461469640446,-4.01489534117505,2.0406702220000676
1.4042317751014237,-3.982812978567982,2.0214792336354166
1.389150614347406,-3.9507937666521453,2.000060309721272
1.3749727604149333,-3.9188430181180203,1.976374937514887
1.3617646717191938,-3.8869657699782127,1.950394241988993
1.34958890177304,-3.8551667632851823,1.922103608660163
1.3385038473060704,-3.823450424040696,1.8915078778775583
1.32856351312161,-3.7918208453738846,1.8586369485861245
1.3198172946384275,-3.760281771059653,1.823551515143615
1.312309778992819,-3.728836580443821,1.7863485324840176
1.3060805655019458,-3.6974882748356905,1.747165881253221
1.301164106211361,-3.666239465422833,1.7061856136739841
1.2975895671687807,-3.635092362756759,1.6636351376766534
1.2953807109827067,-3.604048767851804,1.6197857750271487
1.2945558011387843,-3.573110064933084,1.5749483294314246
1.2951275284591963,-3.5422772158627063,1.5294656172365853
1.297102960001198,-3.5115507562666926,1.4837023059725434
1.3004835106005739,-3.480930793378199,1.4380328020040678
1.305264937174591,-3.4504170056057295,1.3928282398280116
1.3114373558073984,-3.420008643828069,1.3484437751464393
1.3189852815490655,-3.3897045344107295,1.3052073328356022
1.3278876907680113,-3.3595030839317666,1.2634107227240259
1.3381181058057485,-3.32940228559792,1.223303671440494
1.3496447015930686,-3.2993997273252686,1.1850909136752956
1.3624304337983637,-3.2694926014518364,1.1489321242796857
1.3764331879920744,-3.2396777160430577,1.1149442114009165
1.3916059492266355,-3.2099515077445733,1.0832053528514949
1.4078969913490735,-3.180310056130596,1.0537601341428773
1.4252500852839713,-3.150749099490088,1.02662520818718
1.4436047254481057,-3.1212640519871604,1.00179500800051
1.4628963733850802,-3.0918500221266205,0.9792471726559099
1.483056717638906,-3.062501832450294,0.9589474697856669
1.5040139488201283,-3.033214040384824,0.9408541014839523
1.5256930487568918,-3.0039809601569907,0.924921359133875
1.5480160925666417,-2.9747966856883146,0.9111026467749587
1.570902562432123,-2.9456551143767493,0.899352925582062
1.5942696718182112,-2.9165499716697068,0.8896306484960403
1.6180326988240716,-2.887474836329466,0.8818992586493248
1.6421053273283515,-2.8584231662892323,0.8761283219088752
1.6663999945537353,-2.829388324995726,0.8722943556512298
1.6908282436513455,-2.8003636081322476,0.8703814049351162
1.7153010798852513,-2.771342270614589,0.8703814049351162
1.7397293289828617,-2.74231755375111,0.8722943556512298
1.7640239962082453,-2.7132827124576036,0.8761283219088751
1.7880966247125254,-2.6842310424173697,0.8818992586493248
1.8118596517183858,-2.6551559070771296,0.8896306484960403
1.835226761104474,-2.6260507643700874,0.8993529255820619
1.858113230969955,-2.5969091930585217,0.9111026467749587
1.8804362747797052,-2.567724918589845,0.9249213591338747
1.9021153747164685,-2.538491838362012,0.9408541014839523
1.9230726058976908,-2.509204046296542,0.9589474697856668
1.9432329501515166,-2.4798558566202162,0.9792471726559099
1.9625245980884907,-2.4504418267596764,1.0017950080005096
1.9808792382526257,-2.4209567792567483,1.0266252081871796
1.998232332187523,-2.3913958226162397,1.0537601341428768
2.0145233743099613,-2.361754371002263,1.0832053528514949
2.029696135544522,-2.3320281627037787,1.1149442114009158
2.0436988897382333,-2.302213277295,1.1489321242796853
2.056484621943528,-2.2723061514215677,1.1850909136752952
2.0680112177308483,-2.242303593148916,1.223303671440494
2.0782416327685853,-2.2122027948150698,1.2634107227240259
2.0871440419875316,-2.182001344336107,1.3052073328356024
2.0946919677291986,-2.151697234918768,1.3484437751464389
2.100864386362006,-2.121288873141107,1.3928282398280116
2.1056458129360234,-2.0907750853686373,1.4380328020040674
2.109026363535399,-2.0601551224801438,1.4837023059725436
2.1110017950774007,-2.02942866288413,1.5294656172365853
2.111573522397813,-1.9985958138137525,1.574948329431424
2.1107486125538903,-1.967657110895032,1.6197857750271483
2.1085397563678163,-1.9366135159900775,1.663635137676653
2.104965217325236,-1.9054664133240027,1.7061856136739841
2.100048758034651,-1.8742176039111458,1.7471658812532205
2.093819544543778,-1.8428692983030153,1.7863485324840171
2.0863120288981696,-1.811424107687183,1.8235515151436152
2.077565810414987,-1.7798850333729515,1.858636948586125
2.0676254762305266,-1.7482554547061404,1.891507877877558
2.056540421763557,-1.7165391154616543,1.922103608660163
2.0443646518174035,-1.6847401087686238,1.9503942419889926
2.0311565631216637,-1.6528628606288163,1.976374937514887
2.016978709189191,-1.620912112094691,2.0000603097212717
2.0018975484351733,-1.5888929001788543,2.0214792336354166
1.9859831765725522,-1.5568105375717856,2.0406702220000676
1.9693090443613281,-1.5246705912495109,2.0576774445254844
1.9519516618482715,-1.492478860057352,2.0725473937468992
1.9339902902879695,-1.4602413513600256,2.0853261590320047
1.915506622985729,-1.4279642568521038,2.096057246171587
1.8965844563474688,-1.3956539276262483,2.10477986999481
1.8773093524611657,-1.3633168485995977,2.111527647247574
1.8577682945685319,-1.3309596124012986,2.1163276230582215
1.838049336814192,-1.298588892826313,2.119199574110366
1.818241249682727,-1.2662114179624013,2.120155543401223
