x,y,yaw
1.5199818320048821,-4.375961689649967,2.3310558194781503
1.4895985006452352,-4.343924996045431,2.327018354673102
1.4597239866666882,-4.311908797734019,2.3147700316447537
1.43085892038821,-4.279933260231917,2.293901687138809
1.4034876897373996,-4.248017894807664,2.263729615136583
1.3780706462674068,-4.216181244538547,2.2233039483333696
1.3550366979281154,-4.18444058594554,2.1714465270789196
1.3347764077766713,-4.152811651007612,2.1068530029331525
1.3176357096716915,-4.121308374028301,2.028311011876175
1.3039103420679827,-4.089942667427555,1.9350911549458711
1.2938410894740962,-4.058724230066426,1.827524547971319
1.2876099081394508,-4.02766039118878,1.7076428647011428
1.2853369983101675,-3.996755992491006,1.579541552059835
1.2870788701621123,-3.966013310217318,1.4490353560758924
1.292827434531013,-3.9354320185341263,1.3224966327430419
1.3025101330701416,-3.9050091947728287,1.2053912494218069
1.315991105741273,-3.8747393664566365,1.1012972226347921
1.333073376853558,-3.844614599354779,1.011768499915177
1.3535020244761253,-3.814624625147244,0.9368094314222029
1.376968282227376,-3.7847570066458913,0.8755223622738803
1.403114507441647,-3.754997337913466,0.8266428575562822
1.4315399357735785,-3.7253294760605224,0.7888832192651273
1.4618071296464568,-3.6957358009905557,0.7611160584269205
1.493449016786569,-3.6661974989139527,0.742456111444142
1.5259764055909328,-3.636694865068909,0.7322881449347518
1.5588858564033101,-3.6072076207784205,0.7302715334003816
1.5916677820467344,-3.5777152397417926,0.7363383385955489
1.6238146472719441,-3.5481972783104965,0.7506925786472156
1.654829135189535,-3.51863370443413,0.7738120810840285
1.6842321492848744,-3.4890052199836075,0.8064485940071809
1.7115705222603663,-3.4592935712652793,0.8496143888139732
1.7364243076669075,-3.4294818427296954,0.9045322728661229
1.7584135369994558,-3.3995547291491306,0.9725099145162174
1.7772043335325127,-3.3694987818844258,1.054683303326175
1.7925142845216202,-3.339302625278627,1.1515769512211247
1.8041169853301364,-3.308957139695565,1.2624912584954247
1.811845682364591,-3.2784556082582132,1.384891711359975
1.815595956202427,-3.2477938249257554,1.5141861463555848
1.815327401739598,-3.2169701621703557,1.6442863235234682
1.811064278323816,-3.1859855971646907,1.7689157999379619
1.802895119412568,-3.154843696058876,1.883020798994271
1.7909713080366412,-3.1235505565997763,1.9835477613815833
1.77550464099049,-3.092114710015973,2.0693884238302194
1.7567639209425305,-3.060546983747107,2.1408233246348685
1.7350706312995812,-3.028860327226318,2.198884613979304
1.7107937634185035,-2.9970696035190194,2.244867539084217
1.6843438793971448,-2.965191350170613,2.280031979165082
1.6561665059764907,-2.93324351311119,2.3054496749739863
1.6267349658486288,-2.9012451578988023,2.321939688596627
1.596542761717448,-2.869216162947491,2.330048573670211
1.5660956356553954,-2.837176899676167,2.330048573670211
1.535903431524214,-2.8051479047248553,2.3219396885966264
1.5064718913963522,-2.773149549512467,2.3054496749739863
1.4782945179756983,-2.7412017124530443,2.2800319791650825
1.4518446339543394,-2.709323459104638,2.2448675390842165
1.427567766073262,-2.6775327353973393,2.1988846139793043
1.4058744764303124,-2.6458460788765503,2.140823324634869
1.3871337563823531,-2.614278352607684,2.0693884238302207
1.371667089336202,-2.582842506023881,1.9835477613815837
1.359743277960275,-2.5515493665647813,1.8830207989942713
1.351574119049027,-2.5204074654589665,1.7689157999379623
1.347310995633245,-2.4894229004533015,1.6442863235234704
1.3470424411704158,-2.4585992376979022,1.5141861463555852
1.350792715008252,-2.4279374543654444,1.3848917113599764
1.3585214120427065,-2.397435922928093,1.2624912584954242
1.3701241128512225,-2.3670904373450306,1.1515769512211267
1.38543406384033,-2.336894280739232,1.054683303326176
1.404224860373387,-2.306838333474527,0.972509914516218
1.4262140897059354,-2.2769112198939623,0.9045322728661233
1.4510678751124766,-2.2470994913583784,0.8496143888139733
1.4784062480879685,-2.2173878426400497,0.8064485940071808
1.5078092621833075,-2.187759358189527,0.773812081084029
1.5388237501008988,-2.1581957843131607,0.7506925786472156
1.5709706153261083,-2.128677822881865,0.736338338595549
1.6037525409695328,-2.0991854418452367,0.7302715334003816
1.6366619917819103,-2.069698197554749,0.7322881449347518
1.6691893805862732,-2.0401955637097045,0.7424561114441418
1.700831267726386,-2.0106572616331015,0.7611160584269203
1.731098461599264,-1.9810635865631347,0.788883219265127
1.7595238899311962,-1.951395724710191,0.8266428575562822
1.7856701151454666,-1.921636055977766,0.8755223622738798
1.8091363728967174,-1.8917684374764134,0.9368094314222023
1.829565020519285,-1.8617784632688787,1.0117684999151773
1.8466472916315702,-1.8316536961670207,1.1012972226347935
1.8601282643027013,-1.8013838678508292,1.2053912494218064
1.86981096284183,-1.770961044089531,1.3224966327430427
1.8755595272107306,-1.74037975240634,1.4490353560758908
1.8773013990626755,-1.7096370701326513,1.579541552059835
1.8750284892333922,-1.6787326714348778,1.7076428647011421
1.8687973078987468,-1.6476688325572317,1.8275245479713178
1.8587280553048602,-1.6164503951961031,1.9350911549458711
1.8450026877011514,-1.585084688595356,2.028311011876175
1.8278619895961716,-1.5535814116160451,2.106853002933152
1.8076016994447275,-1.5219524766781174,2.1714465270789196
1.784567751105436,-1.4902118180851092,2.2233039483333696
1.7591507076354438,-1.4583751678159933,2.2637296151365827
1.7317794769846326,-1.426459802391741,2.2939016871388094
1.702914410706155,-1.3944842648896378,2.3147700316447533
1.6730398967276081,-1.3624680665782263,2.327018354673102
1.642656565367961,-1.3304313729736905,2.3310558194781503
