timestamp,tag_id,x,y,z,quality
1772316037.5824623,0,1.813,-4.668,0.303,52
1772316037.9455233,0,1.815,-4.67,0.277,51
1772316037.9455233,1,1.645,-4.547,0.82,61
1772316038.0208898,0,1.813,-4.668,0.262,49
1772316038.0208898,1,1.64,-4.549,0.814,61
1772316038.0513117,0,1.813,-4.668,0.262,49
1772316038.0513117,1,1.64,-4.549,0.814,61
1772316038.079427,0,1.815,-4.671,0.251,49
1772316038.079427,1,1.692,-4.548,0.855,82
1772316038.1048667,0,1.815,-4.671,0.251,49
1772316038.1048667,1,1.692,-4.548,0.855,82
1772316038.1209273,0,1.815,-4.671,0.251,49
1772316038.1209273,1,1.692,-4.548,0.855,82
1772316038.1431634,0,1.815,-4.671,0.251,49
1772316038.1431634,1,1.692,-4.548,0.855,82
1772316038.1646247,0,1.815,-4.671,0.251,49
1772316038.1646247,1,1.675,-4.557,0.84,60
1772316038.2272832,0,1.815,-4.671,0.251,49
1772316038.2272832,1,1.675,-4.557,0.84,60
1772316038.2883909,0,1.812,-4.673,0.262,51
1772316038.2883909,1,1.664,-4.56,0.823,60
1772316038.3267577,0,1.812,-4.673,0.262,51
1772316038.3267577,1,1.664,-4.56,0.823,60
1772316038.3522902,0,1.812,-4.673,0.262,51
1772316038.3522902,1,1.664,-4.56,0.823,60
1772316038.3860567,0,1.812,-4.673,0.262,51
1772316038.3860567,1,1.65,-4.561,0.822,61
1772316038.4380524,0,1.809,-4.67,0.262,50
1772316038.4380524,1,1.65,-4.561,0.822,61
1772316038.4648778,0,1.809,-4.67,0.262,50
1772316038.4648778,1,1.65,-4.561,0.822,61
1772316038.498256,0,1.813,-4.661,0.258,51
1772316038.498256,1,1.647,-4.557,0.825,62
1772316038.5123165,0,1.813,-4.661,0.258,51
1772316038.5123165,1,1.647,-4.557,0.825,62
1772316038.5357711,0,1.813,-4.661,0.258,51
1772316038.5357711,1,1.647,-4.557,0.825,62
1772316038.549747,0,1.813,-4.661,0.258,51
1772316038.549747,1,1.647,-4.557,0.825,62
1772316038.583992,0,1.808,-4.657,0.263,51
1772316038.583992,1,1.646,-4.558,0.818,61
1772316038.6077626,0,1.808,-4.657,0.263,51
1772316038.6077626,1,1.646,-4.558,0.818,61
1772316038.6331522,0,1.808,-4.657,0.263,51
1772316038.6331522,1,1.646,-4.558,0.818,61
1772316038.6480784,0,1.808,-4.657,0.263,51
1772316038.6480784,1,1.646,-4.558,0.818,61
1772316038.6615705,0,1.808,-4.657,0.263,51
1772316038.6615705,1,1.646,-4.558,0.818,61
1772316038.6957703,0,1.819,-4.669,0.26,50
1772316038.6957703,1,1.693,-4.568,0.865,83
1772316038.7143562,0,1.819,-4.669,0.26,50
1772316038.7143562,1,1.693,-4.568,0.865,83
1772316038.7430575,0,1.819,-4.669,0.26,50
1772316038.7430575,1,1.693,-4.568,0.865,83
1772316038.7687948,0,1.819,-4.669,0.26,50
1772316038.7687948,1,1.68,-4.578,0.793,56
1772316038.794638,0,1.822,-4.66,0.271,52
1772316038.794638,1,1.68,-4.578,0.793,56
1772316038.8217778,0,1.822,-4.66,0.271,52
