timestamp,tag_id,x,y,z,quality
1772319069.642628,0,1.248,-4.668,0.168,45
1772319069.97023,0,1.313,-4.674,0.189,43
1772319069.97023,1,1.173,-4.537,0.873,54
1772319070.0102925,0,1.28,-4.676,0.169,44
1772319070.0102925,1,1.173,-4.537,0.873,54
1772319070.058486,0,1.28,-4.676,0.169,44
1772319070.058486,1,1.173,-4.537,0.873,54
1772319070.0990787,0,1.302,-4.674,0.186,44
1772319070.0990787,1,1.169,-4.542,0.893,55
1772319070.1452737,0,1.302,-4.674,0.186,44
1772319070.1452737,1,1.169,-4.542,0.893,55
1772319070.1628757,0,1.302,-4.674,0.186,44
1772319070.1628757,1,1.169,-4.542,0.893,55
1772319070.1792195,0,1.294,-4.667,0.187,44
1772319070.1792195,1,1.174,-4.543,0.901,55
1772319070.2073162,0,1.294,-4.667,0.187,44
1772319070.2073162,1,1.174,-4.543,0.901,55
1772319070.2295685,0,1.294,-4.667,0.187,44
1772319070.2295685,1,1.174,-4.543,0.901,55
1772319070.259173,0,1.294,-4.667,0.187,44
1772319070.259173,1,1.174,-4.543,0.901,55
1772319070.3029265,0,1.294,-4.667,0.187,44
1772319070.3029265,1,1.162,-4.485,0.908,58
1772319070.4706745,0,1.38,-4.647,0.25,45
1772319070.4706745,1,1.176,-4.508,0.896,54
1772319070.5274532,0,1.354,-4.658,0.22,41
1772319070.5274532,1,1.181,-4.534,0.895,54
1772319070.596735,0,1.354,-4.658,0.22,41
1772319070.596735,1,1.197,-4.544,0.883,55
1772319070.6410167,0,1.32,-4.647,0.211,45
1772319070.6410167,1,1.197,-4.544,0.883,55
1772319070.6744614,0,1.32,-4.647,0.211,45
1772319070.6744614,1,1.205,-4.558,0.892,55
1772319070.709197,0,1.336,-4.65,0.212,43
1772319070.709197,1,1.205,-4.558,0.892,55
1772319070.734713,0,1.336,-4.65,0.212,43
1772319070.734713,1,1.205,-4.558,0.892,55
1772319070.7484083,0,1.336,-4.65,0.212,43
1772319070.7484083,1,1.205,-4.558,0.892,55
1772319070.7890568,0,1.336,-4.65,0.212,43
1772319070.7890568,1,1.155,-4.478,0.888,54
1772319070.8148935,0,1.413,-4.633,0.28,54
1772319070.8148935,1,1.155,-4.478,0.888,54
1772319070.8426144,0,1.413,-4.633,0.28,54
1772319070.8426144,1,1.155,-4.478,0.888,54
1772319070.8567076,0,1.413,-4.633,0.28,54
1772319070.8567076,1,1.155,-4.478,0.888,54
1772319070.89342,0,1.355,-4.641,0.255,45
1772319070.89342,1,1.16,-4.512,0.883,53
1772319070.921006,0,1.355,-4.641,0.255,45
1772319070.921006,1,1.16,-4.512,0.883,53
1772319070.9413497,0,1.355,-4.641,0.255,45
1772319070.9413497,1,1.16,-4.512,0.883,53
1772319070.984286,0,1.354,-4.639,0.273,46
1772319070.984286,1,1.174,-4.53,0.864,53
1772319071.0176632,0,1.354,-4.639,0.273,46
1772319071.0176632,1,1.174,-4.53,0.864,53
1772319071.0654025,0,1.354,-4.639,0.273,46
1772319071.0654025,1,1.174,-4.53,0.864,53
1772319071.1160548,0,1.448,-4.654,0.297,51
1772319071.1160548,1,1.181,-4.539,0.892,56
1772319071.1646495,0,1.448,-4.654,0.297,51
1772319071.1646495,1,1.181,-4.539,0.892,56
1772319071.2421854,0,1.407,-4.665,0.262,42
1772319071.2421854,1,1.183,-4.562,0.901,54
1772319071.2931476,0,1.374,-4.669,0.25,44
1772319071.2931476,1,1.154,-4.495,0.898,57
1772319071.3195362,0,1.374,-4.669,0.25,44
1772319071.3195362,1,1.154,-4.495,0.898,57
1772319071.3722448,0,1.374,-4.669,0.25,44
1772319071.3722448,1,1.154,-4.495,0.898,57
1772319071.4593916,0,1.313,-4.675,0.224,44
1772319071.4593916,1,1.124,-4.437,0.903,56
1772319071.5240889,0,1.387,-4.681,0.25,59
1772319071.5240889,1,1.155,-4.471,0.878,54
1772319071.5647018,0,1.387,-4.681,0.25,59
1772319071.5647018,1,1.155,-4.471,0.878,54
1772319071.6300013,0,1.339,-4.679,0.23,44
1772319071.6300013,1,1.156,-4.495,0.892,55
1772319071.6520126,0,1.339,-4.679,0.23,44
1772319071.6520126,1,1.156,-4.495,0.892,55
1772319071.6770775,0,1.339,-4.679,0.23,44
1772319071.6770775,1,1.162,-4.453,0.928,60
1772319071.7165546,0,1.343,-4.679,0.221,42
1772319071.7165546,1,1.162,-4.453,0.928,60
1772319071.7444422,0,1.343,-4.679,0.221,42
1772319071.7444422,1,1.162,-4.453,0.928,60
1772319071.8100126,0,1.31,-4.668,0.219,46
1772319071.8100126,1,1.166,-4.494,0.922,54
1772319071.8518298,0,1.31,-4.668,0.219,46
1772319071.8518298,1,1.166,-4.494,0.922,54
1772319071.884423,0,1.31,-4.668,0.219,46
1772319071.884423,1,1.179,-4.512,0.921,55
1772319071.9336417,0,1.271,-4.657,0.195,45
1772319071.9336417,1,1.179,-4.512,0.921,55
1772319071.9505265,0,1.271,-4.657,0.195,45
1772319071.9505265,1,1.179,-4.512,0.921,55
1772319071.9652257,0,1.271,-4.657,0.195,45
1772319071.9652257,1,1.179,-4.512,0.921,55
1772319072.0094318,0,1.275,-4.647,0.211,45
1772319072.0094318,1,1.187,-4.526,0.934,56
1772319072.099981,0,1.363,-4.624,0.277,54
1772319072.099981,1,1.207,-4.537,0.928,56
1772319072.149333,0,1.363,-4.624,0.277,54
1772319072.149333,1,1.207,-4.537,0.928,56
1772319072.1768801,0,1.363,-4.624,0.277,54
1772319072.1768801,1,1.214,-4.548,0.938,56
1772319072.2233672,0,1.337,-4.631,0.253,44
1772319072.2233672,1,1.214,-4.548,0.938,56
1772319072.273768,0,1.337,-4.631,0.253,44
1772319072.273768,1,1.214,-4.548,0.938,56
1772319072.337673,0,1.426,-4.637,0.284,52
1772319072.337673,1,1.2,-4.545,0.957,56
1772319072.3634536,0,1.426,-4.637,0.284,52
1772319072.3634536,1,1.2,-4.545,0.957,56
1772319072.4145436,0,1.5,-4.655,0.308,51
1772319072.4145436,1,1.189,-4.552,0.937,53
1772319072.4533384,0,1.5,-4.655,0.308,51
1772319072.4533384,1,1.189,-4.552,0.937,53
1772319072.4801142,0,1.5,-4.655,0.308,51
1772319072.4801142,1,1.186,-4.557,0.923,54
1772319072.5079336,0,1.559,-4.663,0.324,63
1772319072.5079336,1,1.186,-4.557,0.923,54
1772319072.552336,0,1.559,-4.663,0.324,63
1772319072.552336,1,1.186,-4.557,0.923,54
1772319072.6041653,0,1.479,-4.673,0.277,42
1772319072.6041653,1,1.2,-4.572,0.902,54
1772319072.650634,0,1.479,-4.673,0.277,42
1772319072.650634,1,1.2,-4.572,0.902,54
1772319072.6762178,0,1.479,-4.673,0.277,42
1772319072.6762178,1,1.2,-4.572,0.902,54
1772319072.7038403,0,1.409,-4.68,0.239,43
1772319072.7038403,1,1.165,-4.488,0.887,55
1772319072.7304015,0,1.409,-4.68,0.239,43
1772319072.7304015,1,1.165,-4.488,0.887,55
1772319072.756564,0,1.409,-4.68,0.239,43
1772319072.756564,1,1.165,-4.488,0.887,55
1772319072.7726111,0,1.409,-4.68,0.239,43
1772319072.7726111,1,1.147,-4.432,0.971,63
1772319072.7851937,0,1.499,-4.694,0.263,63
1772319072.7851937,1,1.147,-4.432,0.971,63
1772319072.808538,0,1.499,-4.694,0.263,63
1772319072.808538,1,1.147,-4.432,0.971,63
1772319072.8418188,0,1.499,-4.694,0.263,63
1772319072.8418188,1,1.147,-4.432,0.971,63
1772319072.8597577,0,1.499,-4.694,0.263,63
1772319072.8597577,1,1.147,-4.432,0.971,63
1772319072.875974,0,1.499,-4.694,0.263,63
1772319072.875974,1,1.195,-4.469,0.957,70
1772319072.8968973,0,1.451,-4.719,0.198,41
1772319072.8968973,1,1.195,-4.469,0.957,70
1772319072.9154582,0,1.451,-4.719,0.198,41
1772319072.9154582,1,1.195,-4.469,0.957,70
1772319072.9323006,0,1.451,-4.719,0.198,41
1772319072.9323006,1,1.195,-4.469,0.957,70
1772319072.9475515,0,1.451,-4.719,0.198,41
1772319072.9475515,1,1.195,-4.469,0.957,70
1772319072.9687266,0,1.451,-4.719,0.198,41
