timestamp,tag_id,x,y,z,quality
1774889191.265986,1,1.801,4.986,0.713,54
1774889191.6185563,1,1.838,4.936,0.564,39
1774889191.6185563,0,2.155,4.558,0.258,47
1774889191.7783718,1,1.89,4.881,0.463,31
1774889191.7783718,0,2.111,4.604,0.371,51
1774889191.8320794,1,1.89,4.881,0.463,31
1774889191.8320794,0,2.081,4.622,0.422,45
1774889192.0465825,1,1.848,4.925,0.57,50
1774889192.0465825,0,2.06,4.657,0.497,46
1774889192.0652409,1,1.848,4.925,0.57,50
1774889192.0652409,0,2.06,4.657,0.497,46
1774889192.0905066,1,1.838,4.936,0.606,51
1774889192.0905066,0,2.049,4.653,0.533,48
1774889192.1158626,1,1.838,4.936,0.606,51
1774889192.1158626,0,2.049,4.653,0.533,48
1774889192.1384048,1,1.838,4.936,0.606,51
1774889192.1384048,0,2.049,4.653,0.533,48
1774889192.432298,1,1.827,4.967,0.661,51
1774889192.432298,0,2.029,4.675,0.577,47
1774889192.475005,1,1.814,4.973,0.657,48
1774889192.475005,0,2.029,4.675,0.577,47
1774889192.5106406,1,1.814,4.973,0.657,48
1774889192.5106406,0,2.018,4.668,0.578,45
1774889192.5450199,1,1.814,4.973,0.657,48
1774889192.5450199,0,2.018,4.668,0.578,45
1774889192.8414097,1,1.815,4.963,0.652,48
1774889192.8414097,0,2.01,4.7,0.604,48
1774889192.8884938,1,1.806,4.966,0.665,50
1774889192.8884938,0,2.01,4.7,0.604,48
1774889192.9465647,1,1.806,4.966,0.665,50
1774889192.9465647,0,2.068,4.618,0.5,33
1774889193.1827276,1,1.889,4.84,0.436,30
1774889193.1827276,0,2.125,4.538,0.36,32
1774889193.2278483,1,1.889,4.84,0.436,30
1774889193.2278483,0,2.138,4.503,0.324,32
1774889193.268687,1,1.928,4.803,0.353,31
1774889193.268687,0,2.138,4.503,0.324,32
1774889193.592685,1,1.998,4.721,0.24,30
1774889193.592685,0,2.164,4.484,0.287,36
1774889193.6511543,1,1.998,4.721,0.24,30
1774889193.6511543,0,2.161,4.478,0.298,36
1774889193.888374,1,1.932,4.797,0.352,47
1774889193.888374,0,2.173,4.477,0.269,34
1774889193.9149287,1,1.932,4.797,0.352,47
1774889193.9149287,0,2.179,4.46,0.261,33
1774889193.9509509,1,1.932,4.797,0.352,47
1774889193.9509509,0,2.179,4.46,0.261,33
1774889193.9790573,1,1.891,4.849,0.459,53
1774889193.9790573,0,2.179,4.46,0.261,33
1774889194.2375307,1,1.861,4.884,0.55,50
1774889194.2375307,0,2.11,4.56,0.436,48
1774889194.265238,1,1.844,4.907,0.566,47
1774889194.265238,0,2.11,4.56,0.436,48
1774889194.311972,1,1.844,4.907,0.566,47
1774889194.311972,0,2.077,4.589,0.468,45
1774889194.608377,1,1.825,4.956,0.631,51
1774889194.608377,0,2.043,4.661,0.549,47
1774889194.623193,1,1.825,4.956,0.631,51
1774889194.623193,0,2.043,4.661,0.549,47
1774889194.6381314,1,1.825,4.956,0.631,51
1774889194.6381314,0,2.043,4.661,0.549,47
1774889194.6615145,1,1.825,4.956,0.631,51
1774889194.6615145,0,2.043,4.661,0.549,47
1774889194.710141,1,1.829,4.972,0.621,47
1774889194.710141,0,2.041,4.671,0.561,47
1774889194.948412,1,1.818,4.994,0.639,50
1774889194.948412,0,2.001,4.733,0.554,46
1774889194.9837258,1,1.816,5.018,0.648,50
1774889194.9837258,0,2.001,4.733,0.554,46
1774889195.0283246,1,1.816,5.018,0.648,50
1774889195.0283246,0,2.001,4.773,0.554,47
1774889195.2779782,1,1.85,4.97,0.61,52
1774889195.2779782,0,2.012,4.743,0.579,46
1774889195.3093252,1,1.85,4.97,0.61,52
1774889195.3093252,0,1.991,4.799,0.576,47
1774889195.3419454,1,1.85,4.97,0.61,52
1774889195.3419454,0,1.991,4.799,0.576,47
1774889195.3796718,1,1.833,4.982,0.632,50
1774889195.3796718,0,1.994,4.763,0.582,46
1774889195.60132,1,1.815,4.971,0.626,49
1774889195.60132,0,2.015,4.744,0.601,50
1774889195.6365292,1,1.815,4.971,0.626,49
1774889195.6365292,0,2.015,4.744,0.601,50
1774889195.6685042,1,1.815,4.971,0.626,49
1774889195.6685042,0,2.015,4.744,0.601,50
1774889195.699903,1,1.811,4.979,0.62,47
1774889195.699903,0,2.027,4.717,0.615,49
1774889195.9558403,1,1.828,4.977,0.698,58
1774889195.9558403,0,1.905,4.698,0.505,22
1774889196.0079722,1,1.834,4.991,0.69,50
1774889196.0079722,0,1.799,4.564,0.477,29
1774889196.0489452,1,1.834,4.991,0.69,50
1774889196.0489452,0,1.799,4.564,0.477,29
1774889196.2782001,1,1.834,4.998,0.72,50
1774889196.2782001,0,1.569,4.625,0.262,40
1774889196.3417351,1,1.834,4.998,0.72,50
1774889196.3417351,0,1.569,4.625,0.262,40
1774889196.3650804,1,1.855,4.996,0.738,56
1774889196.3650804,0,1.569,4.625,0.262,40
1774889196.6123984,1,1.838,4.986,0.716,52
1774889196.6123984,0,1.398,4.494,0.217,21
1774889196.6415765,1,1.838,4.986,0.716,52
1774889196.6415765,0,1.398,4.494,0.217,21
1774889196.67186,1,1.838,4.986,0.716,52
1774889196.67186,0,1.398,4.494,0.217,21
1774889196.9090066,1,1.436,4.56,0.633,24
1774889196.9090066,0,1.444,4.485,0.264,21
1774889196.9413934,1,1.436,4.56,0.633,24
1774889196.9413934,0,1.444,4.485,0.264,21
1774889196.9721758,1,1.532,4.666,0.636,49
1774889196.9721758,0,1.444,4.485,0.264,21
1774889197.2178936,1,1.333,4.422,0.616,23
1774889197.2178936,0,1.376,4.456,0.221,21
1774889197.2490604,1,1.333,4.422,0.616,23
1774889197.2490604,0,1.376,4.456,0.221,21
1774889197.2751682,1,1.333,4.422,0.616,23
1774889197.2751682,0,1.376,4.456,0.221,21
1774889197.5213788,1,1.575,4.667,0.687,57
1774889197.5213788,0,1.269,4.594,0.054,22
1774889197.5420306,1,1.575,4.667,0.687,57
1774889197.5420306,0,1.269,4.594,0.054,22
1774889197.5787227,1,1.642,4.752,0.711,55
1774889197.5787227,0,1.263,4.627,0.017,24
1774889197.6167178,1,1.642,4.752,0.711,55
