timestamp,tag_id,x,y,z,quality
1772913347.691645,0,1.438,-5.032,0.312,49
1772913347.7214766,0,1.438,-5.032,0.312,49
1772913347.7403567,0,1.438,-5.032,0.312,49
1772913347.7605653,0,1.438,-5.032,0.312,49
1772913347.777111,0,1.438,-5.032,0.312,49
1772913347.788786,0,1.432,-5.042,0.313,49
1772913347.800171,0,1.432,-5.042,0.313,49
1772913347.8119063,0,1.432,-5.042,0.313,49
1772913347.8412113,0,1.432,-5.042,0.313,49
1772913347.8412113,1,1.38,-4.692,0.389,47
1772913347.8776064,0,1.427,-5.047,0.312,49
1772913347.8776064,1,1.38,-4.692,0.389,47
1772913347.9015763,0,1.427,-5.047,0.312,49
1772913347.9015763,1,1.38,-4.692,0.389,47
1772913347.9361768,0,1.427,-5.047,0.312,49
1772913347.9361768,1,1.396,-4.696,0.367,45
1772913347.959357,0,1.427,-5.047,0.312,49
1772913347.959357,1,1.396,-4.696,0.367,45
1772913347.9867558,0,1.432,-5.044,0.308,49
1772913347.9867558,1,1.396,-4.696,0.367,45
1772913348.0250556,0,1.432,-5.044,0.308,49
1772913348.0250556,1,1.391,-4.695,0.382,47
1772913348.1078048,0,1.453,-5.03,0.287,48
1772913348.1078048,1,1.385,-4.697,0.387,46
1772913348.1347246,0,1.453,-5.03,0.287,48
1772913348.1347246,1,1.385,-4.697,0.387,46
1772913348.151947,0,1.453,-5.03,0.287,48
1772913348.151947,1,1.385,-4.697,0.387,46
1772913348.1912172,0,1.453,-5.03,0.287,48
1772913348.1912172,1,1.385,-4.697,0.387,46
1772913348.2226155,0,1.421,-5.057,0.347,50
1772913348.2226155,1,1.411,-4.691,0.342,45
1772913348.2364404,0,1.421,-5.057,0.347,50
1772913348.2364404,1,1.411,-4.691,0.342,45
1772913348.2507849,0,1.421,-5.057,0.347,50
1772913348.2507849,1,1.411,-4.691,0.342,45
1772913348.2643,0,1.421,-5.057,0.347,50
1772913348.2643,1,1.411,-4.691,0.342,45
1772913348.2778986,0,1.421,-5.057,0.347,50
1772913348.2778986,1,1.411,-4.691,0.342,45
1772913348.3248317,0,1.421,-5.058,0.345,49
1772913348.3248317,1,1.407,-4.692,0.333,45
1772913348.348381,0,1.421,-5.058,0.345,49
1772913348.348381,1,1.407,-4.692,0.333,45
1772913348.3655438,0,1.422,-5.052,0.349,49
1772913348.3655438,1,1.407,-4.692,0.333,45
1772913348.3797104,0,1.422,-5.052,0.349,49
1772913348.3797104,1,1.407,-4.692,0.333,45
1772913348.4068446,0,1.422,-5.052,0.349,49
1772913348.4068446,1,1.41,-4.692,0.336,46
1772913348.4299679,0,1.422,-5.052,0.349,49
1772913348.4299679,1,1.41,-4.692,0.336,46
1772913348.4425783,0,1.422,-5.052,0.349,49
1772913348.4425783,1,1.41,-4.692,0.336,46
1772913348.4779541,0,1.445,-5.031,0.314,48
1772913348.4779541,1,1.41,-4.692,0.336,46
1772913348.498576,0,1.445,-5.031,0.314,48
1772913348.498576,1,1.41,-4.692,0.336,46
1772913348.5254085,0,1.445,-5.031,0.314,48
1772913348.5254085,1,1.4,-4.696,0.35,46
1772913348.5467927,0,1.445,-5.031,0.314,48
1772913348.5467927,1,1.4,-4.696,0.35,46
1772913348.5668716,0,1.445,-5.031,0.314,48
1772913348.5668716,1,1.4,-4.696,0.35,46
1772913348.5940526,0,1.434,-5.028,0.314,49
1772913348.5940526,1,1.408,-4.688,0.333,46
1772913348.6148903,0,1.434,-5.028,0.314,49
1772913348.6148903,1,1.408,-4.688,0.333,46
1772913348.6342983,0,1.434,-5.028,0.314,49
1772913348.6342983,1,1.408,-4.688,0.333,46
1772913348.6512623,0,1.434,-5.028,0.314,49
1772913348.6512623,1,1.408,-4.688,0.333,46
1772913348.675904,0,1.427,-5.037,0.315,49
1772913348.675904,1,1.408,-4.688,0.333,46
1772913348.7113166,0,1.427,-5.037,0.315,49
1772913348.7113166,1,1.398,-4.703,0.372,48
1772913348.7238913,0,1.427,-5.037,0.315,49
1772913348.7238913,1,1.398,-4.703,0.372,48
1772913348.7367816,0,1.427,-5.037,0.315,49
1772913348.7367816,1,1.398,-4.703,0.372,48
1772913348.7573087,0,1.427,-5.037,0.315,49
1772913348.7573087,1,1.398,-4.703,0.372,48
1772913348.7704399,0,1.409,-5.05,0.354,49
1772913348.7704399,1,1.398,-4.703,0.372,48
1772913348.8037481,0,1.409,-5.05,0.354,49
1772913348.8037481,1,1.397,-4.7,0.368,46
1772913348.82392,0,1.409,-5.05,0.354,49
1772913348.82392,1,1.397,-4.7,0.368,46
1772913348.8425148,0,1.409,-5.05,0.354,49
1772913348.8425148,1,1.397,-4.7,0.368,46
1772913348.887174,0,1.409,-5.05,0.354,49
1772913348.887174,1,1.397,-4.7,0.368,46
1772913348.9125998,0,1.407,-5.057,0.368,49
1772913348.9125998,1,1.405,-4.705,0.356,45
1772913348.9420536,0,1.407,-5.057,0.368,49
1772913348.9420536,1,1.405,-4.705,0.356,45
1772913348.9580736,0,1.407,-5.057,0.368,49
1772913348.9580736,1,1.405,-4.705,0.356,45
1772913348.9715118,0,1.407,-5.057,0.368,49
1772913348.9715118,1,1.405,-4.705,0.356,45
1772913348.9931247,0,1.412,-5.055,0.365,49
1772913348.9931247,1,1.398,-4.705,0.373,47
1772913349.0373683,0,1.412,-5.055,0.365,49
1772913349.0373683,1,1.398,-4.705,0.373,47
1772913349.0497704,0,1.412,-5.055,0.365,49
1772913349.0497704,1,1.398,-4.705,0.373,47
1772913349.0644665,0,1.412,-5.055,0.365,49
1772913349.0644665,1,1.398,-4.705,0.373,47
1772913349.0850928,0,1.425,-5.048,0.344,49
1772913349.0850928,1,1.398,-4.705,0.373,47
1772913349.1104865,0,1.425,-5.048,0.344,49
1772913349.1104865,1,1.409,-4.7,0.371,47
1772913349.142995,0,1.425,-5.048,0.344,49
1772913349.142995,1,1.409,-4.7,0.371,47
1772913349.1688955,0,1.425,-5.048,0.344,49
1772913349.1688955,1,1.409,-4.7,0.371,47
1772913349.1884935,0,1.416,-5.043,0.353,49
1772913349.1884935,1,1.406,-4.699,0.369,46
