timestamp,tag_id,x,y,z,quality
1774889047.5004904,1,1.881,4.934,0.544,50
1774889047.874358,1,1.872,4.988,0.583,51
1774889047.874358,0,2.039,4.721,0.601,48
1774889047.9623199,1,1.872,4.988,0.583,51
1774889047.9623199,0,2.045,4.711,0.591,46
1774889047.9832492,1,1.861,5.001,0.607,51
1774889047.9832492,0,2.046,4.702,0.596,48
1774889048.0398688,1,1.861,5.001,0.607,51
1774889048.0398688,0,2.046,4.702,0.596,48
1774889048.0620794,1,1.848,5.004,0.597,46
1774889048.0620794,0,2.046,4.702,0.596,48
1774889048.3558223,1,1.845,5.011,0.611,49
1774889048.3558223,0,2.045,4.711,0.615,49
1774889048.3907642,1,1.852,5.006,0.598,46
1774889048.3907642,0,2.044,4.722,0.603,47
1774889048.4143364,1,1.852,5.006,0.598,46
1774889048.4143364,0,2.044,4.722,0.603,47
1774889048.4361448,1,1.852,5.006,0.598,46
1774889048.4361448,0,2.044,4.722,0.603,47
1774889048.670437,1,1.861,4.989,0.595,47
1774889048.670437,0,2.056,4.725,0.616,51
1774889048.722631,1,1.861,4.989,0.595,47
1774889048.722631,0,2.052,4.73,0.614,48
1774889048.7390246,1,1.861,4.989,0.595,47
1774889048.7390246,0,2.052,4.73,0.614,48
1774889048.7576518,1,1.861,4.989,0.595,47
1774889048.7576518,0,2.052,4.73,0.614,48
1774889048.9680617,1,1.862,4.986,0.662,52
1774889048.9680617,0,2.053,4.729,0.606,49
1774889049.0090523,1,1.862,4.986,0.662,52
1774889049.0090523,0,2.05,4.729,0.625,51
1774889049.02656,1,1.862,4.986,0.662,52
1774889049.02656,0,2.05,4.729,0.625,51
1774889049.0558684,1,1.862,4.986,0.662,52
1774889049.0558684,0,2.05,4.729,0.625,51
1774889049.3280146,1,1.842,4.989,0.666,49
1774889049.3280146,0,2.038,4.71,0.599,47
1774889049.3662548,1,1.842,4.989,0.666,49
1774889049.3662548,0,2.038,4.71,0.599,47
1774889049.422625,1,1.831,4.985,0.669,50
1774889049.422625,0,2.044,4.705,0.596,47
1774889049.6717672,1,1.845,4.991,0.658,49
1774889049.6717672,0,2.039,4.709,0.598,48
1774889049.7339046,1,1.85,4.921,0.671,49
1774889049.7339046,0,2.036,4.716,0.6,48
1774889049.755194,1,1.85,4.921,0.671,49
1774889049.755194,0,2.036,4.716,0.6,48
1774889050.0130794,1,1.864,4.927,0.628,45
1774889050.0130794,0,2.038,4.725,0.599,48
1774889050.043934,1,1.864,4.927,0.628,45
1774889050.043934,0,2.038,4.725,0.599,48
1774889050.0861554,1,1.873,4.944,0.612,47
1774889050.0861554,0,2.038,4.725,0.599,48
1774889050.3546457,1,1.958,4.95,0.691,63
1774889050.3546457,0,2.031,4.728,0.589,47
1774889050.3726175,1,1.936,4.943,0.672,48
1774889050.3726175,0,2.031,4.728,0.589,47
1774889050.4254305,1,1.936,4.943,0.672,48
1774889050.4254305,0,2.031,4.72,0.595,48
1774889050.4490235,1,1.936,4.943,0.672,48
1774889050.4490235,0,2.031,4.72,0.595,48
1774889050.7270198,1,1.874,4.934,0.666,50
1774889050.7270198,0,2.037,4.725,0.588,47
1774889050.7470267,1,1.874,4.934,0.666,50
1774889050.7470267,0,2.037,4.725,0.588,47
1774889050.763334,1,1.874,4.934,0.666,50
1774889050.763334,0,2.037,4.725,0.588,47
1774889050.785287,1,1.867,4.961,0.666,50
1774889050.785287,0,2.031,4.714,0.595,48
1774889050.8056016,1,1.867,4.961,0.666,50
1774889050.8056016,0,2.031,4.714,0.595,48
1774889051.0183923,1,1.875,4.954,0.645,49
1774889051.0183923,0,2.025,4.718,0.598,49
1774889051.0583656,1,1.875,4.954,0.645,49
1774889051.0583656,0,2.025,4.718,0.598,49
1774889051.0902297,1,1.886,4.957,0.623,47
1774889051.0902297,0,2.025,4.718,0.598,49
1774889051.385365,1,1.93,4.954,0.649,43
1774889051.385365,0,2.05,4.718,0.596,48
1774889051.4288678,1,1.93,4.954,0.649,43
1774889051.4288678,0,2.047,4.733,0.592,48
1774889051.4633474,1,1.921,4.964,0.614,45
1774889051.4633474,0,2.047,4.733,0.592,48
1774889051.7115989,1,1.903,4.921,0.574,45
1774889051.7115989,0,2.027,4.727,0.601,49
1774889051.733321,1,1.903,4.921,0.574,45
1774889051.733321,0,2.027,4.727,0.601,49
1774889051.76312,1,1.903,4.921,0.574,45
1774889051.76312,0,2.027,4.727,0.601,49
1774889051.8265686,1,1.899,4.908,0.569,45
1774889051.8265686,0,2.016,4.715,0.597,46
1774889052.0641959,1,1.898,4.936,0.567,47
1774889052.0641959,0,2.038,4.707,0.587,47
1774889052.1012611,1,1.894,4.947,0.566,46
1774889052.1012611,0,2.046,4.71,0.589,48
1774889052.1224966,1,1.894,4.947,0.566,46
1774889052.1224966,0,2.046,4.71,0.589,48
1774889052.3725104,1,1.894,4.947,0.537,45
1774889052.3725104,0,2.055,4.702,0.575,44
1774889052.4099042,1,1.894,4.947,0.537,45
1774889052.4099042,0,2.059,4.708,0.576,48
1774889052.4424577,1,1.894,4.947,0.537,45
1774889052.4424577,0,2.059,4.708,0.576,48
1774889052.4661973,1,1.894,4.947,0.537,45
1774889052.4661973,0,2.059,4.708,0.576,48
1774889052.718407,1,1.885,4.978,0.608,51
1774889052.718407,0,2.057,4.724,0.62,51
1774889052.7362702,1,1.885,4.978,0.608,51
1774889052.7362702,0,2.057,4.724,0.62,51
1774889052.7915876,1,1.873,4.974,0.619,49
1774889052.7915876,0,2.057,4.724,0.62,51
1774889053.0597632,1,1.854,4.992,0.632,48
1774889053.0597632,0,2.067,4.708,0.644,50
1774889053.1046429,1,1.855,4.985,0.649,51
1774889053.1046429,0,2.066,4.713,0.64,49
1774889053.1376374,1,1.855,4.985,0.649,51
1774889053.1376374,0,2.066,4.713,0.64,49
1774889053.470652,1,1.865,4.983,0.628,48
1774889053.470652,0,2.069,4.701,0.624,48
1774889053.52915,1,1.865,4.978,0.63,49
1774889053.52915,0,2.072,4.706,0.618,48
1774889053.561274,1,1.865,4.978,0.63,49
1774889053.561274,0,2.072,4.706,0.618,48
1774889053.8907814,1,1.865,4.995,0.648,47
1774889053.8907814,0,2.078,4.704,0.621,50
1774889053.9553783,1,1.865,4.995,0.648,47
1774889053.9553783,0,2.078,4.704,0.621,50
1774889054.261704,1,1.858,5.003,0.651,47
1774889054.261704,0,2.063,4.707,0.637,49
1774889054.3137355,1,1.856,5.0,0.641,48
1774889054.3137355,0,2.063,4.707,0.637,49
1774889054.6014001,1,1.865,4.969,0.63,49
1774889054.6014001,0,2.048,4.721,0.627,49
1774889054.6199405,1,1.865,4.969,0.63,49
1774889054.6199405,0,2.048,4.721,0.627,49
1774889054.6387546,1,1.865,4.969,0.63,49
1774889054.6387546,0,2.048,4.721,0.627,49
1774889054.6576545,1,1.865,4.969,0.63,49
1774889054.6576545,0,2.048,4.721,0.627,49
1774889054.6915672,1,1.873,4.957,0.631,49
1774889054.6915672,0,2.048,4.721,0.627,49
1774889054.9284708,1,1.883,4.942,0.574,44
1774889054.9284708,0,2.059,4.696,0.629,48
1774889054.969646,1,1.897,4.927,0.55,43
1774889054.969646,0,2.059,4.696,0.629,48
1774889055.2981763,1,1.886,4.931,0.568,46
1774889055.2981763,0,2.066,4.711,0.608,50
1774889055.5664499,1,1.949,4.942,0.657,63
1774889055.5664499,0,2.044,4.71,0.639,49
1774889055.6244829,1,1.949,4.942,0.657,63
1774889055.6244829,0,2.044,4.728,0.647,51
1774889055.6622095,1,1.931,4.952,0.619,44
1774889055.6622095,0,2.044,4.728,0.647,51
1774889055.9664254,1,1.911,4.942,0.591,47
1774889055.9664254,0,2.062,4.712,0.676,61
1774889055.9983792,1,1.906,4.946,0.599,49
1774889055.9983792,0,2.071,4.713,0.668,50
1774889056.3176596,1,1.885,4.95,0.586,45
1774889056.3176596,0,2.06,4.692,0.673,48
1774889056.7817278,1,1.869,4.959,0.61,47
1774889056.7817278,0,2.056,4.721,0.672,52
1774889057.124741,1,1.884,4.943,0.609,47
1774889057.124741,0,2.07,4.751,0.633,48
1774889057.6899505,1,1.926,4.872,0.577,46
1774889057.6899505,0,2.101,4.668,0.541,47
1774889057.7778428,1,1.936,4.865,0.569,46
1774889057.7778428,0,2.101,4.668,0.541,47
1774889057.9085588,1,1.935,4.858,0.55,43
1774889057.9085588,0,2.123,4.682,0.521,45
1774889058.2762825,1,1.986,4.868,0.591,52
1774889058.2762825,0,2.14,4.674,0.516,45
1774889058.5548596,1,2.028,4.884,0.604,52
1774889058.5548596,0,2.203,4.718,0.509,49
1774889058.823372,1,2.123,4.839,0.516,44
1774889058.823372,0,2.234,4.763,0.49,45
1774889058.8468714,1,2.123,4.839,0.516,44
1774889058.8468714,0,2.234,4.763,0.49,45
1774889058.8835702,1,2.123,4.839,0.516,44
1774889058.8835702,0,2.234,4.763,0.49,45
1774889059.1631753,1,2.2,4.714,0.387,38
1774889059.1631753,0,2.316,4.882,0.518,52
1774889059.248427,1,2.2,4.714,0.387,38
1774889059.248427,0,2.308,4.976,0.505,50
1774889059.518648,1,2.279,4.685,0.367,43
1774889059.518648,0,2.493,5.186,0.822,69
1774889059.5500977,1,2.279,4.685,0.367,43
1774889059.5500977,0,2.493,5.186,0.822,69
1774889059.6863825,1,2.321,4.709,0.321,39
1774889059.6863825,0,2.453,5.158,0.79,59
1774889059.860562,1,2.272,4.79,0.483,64
1774889059.860562,0,2.387,5.122,0.735,57
1774889059.8795502,1,2.251,4.845,0.572,62
1774889059.8795502,0,2.387,5.122,0.735,57
1774889059.9121964,1,2.251,4.845,0.572,62
1774889059.9121964,0,2.373,5.097,0.731,59
1774889059.9385352,1,2.251,4.845,0.572,62
1774889059.9385352,0,2.373,5.097,0.731,59
1774889060.323289,1,2.225,4.979,0.705,58
1774889060.323289,0,2.506,4.798,0.318,37
1774889060.5785105,1,2.252,4.963,0.674,57
1774889060.5785105,0,2.488,4.81,0.351,54
1774889060.6190414,1,2.252,4.963,0.674,57
1774889060.6190414,0,2.477,4.851,0.372,49
1774889061.0240552,1,2.279,4.915,0.615,52
1774889061.0240552,0,2.53,4.944,0.463,47
1774889061.259805,1,2.321,4.889,0.613,55
1774889061.259805,0,2.538,4.902,0.489,52
1774889061.2792308,1,2.331,4.891,0.598,52
1774889061.2792308,0,2.538,4.902,0.489,52
1774889061.298743,1,2.331,4.891,0.598,52
1774889061.298743,0,2.54,4.919,0.486,52
1774889061.3205817,1,2.331,4.891,0.598,52
1774889061.3205817,0,2.54,4.919,0.486,52
1774889061.3430874,1,2.331,4.891,0.598,52
1774889061.3430874,0,2.54,4.919,0.486,52
1774889061.6460829,1,2.409,4.843,0.586,61
1774889061.6460829,0,2.601,5.045,0.421,51
1774889061.6747763,1,2.431,4.822,0.597,55
1774889061.6747763,0,2.601,5.045,0.421,51
1774889061.7208147,1,2.431,4.822,0.597,55
1774889061.7208147,0,2.627,5.074,0.424,53
