timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1774889918.5282264,0.0,0.0,0.0
1774889918.888039,0.0,0.0,0.0
1774889919.149395,0.0,0.0,0.0
1774889919.2440355,0.0,0.0,0.0
1774889919.2753649,0.0,0.0,0.0
1774889919.308735,0.0,0.0,0.0
1774889919.5899706,0.0,0.0,0.0
1774889919.6322272,0.0,0.0,0.0
1774889919.6520467,0.0,0.0,0.0
1774889919.6936626,0.0,0.0,0.0
1774889919.961476,0.0,0.0,0.0
1774889920.0004902,0.0,0.0,0.0
1774889920.0414855,0.0,0.0,0.0
1774889920.2619822,0.0,0.0,0.0
1774889920.3046832,0.0,0.0,0.0
1774889920.352031,0.0,0.0,0.0
1774889920.6061049,0.0,0.0,0.0
1774889920.629178,0.0,0.0,0.0
1774889920.6665199,0.0,0.0,0.0
1774889920.9757452,0.0,0.0,0.0
1774889921.0050519,0.0,0.0,0.0
1774889921.0386043,0.0,0.0,0.0
1774889921.2590203,0.0,0.0,0.0
1774889921.2791317,0.0,0.0,0.0
1774889921.305206,0.0,0.0,0.0
1774889921.3358645,0.0,0.0,0.0
1774889921.5928006,0.0,0.0,0.0
1774889921.622476,0.0,0.0,0.0
1774889921.6455262,0.0,0.0,0.0
1774889921.695633,0.0,0.0,0.0
1774889921.9490097,0.0,0.0,0.0
1774889922.007318,0.0,0.0,0.0
1774889922.0249999,0.0,0.0,0.0
1774889922.2841363,0.0,0.0,0.0
1774889922.3205316,0.0,0.0,0.0
1774889922.3543222,0.0,0.0,0.0
1774889922.3797443,0.0,0.0,0.0
1774889922.6343784,0.0,0.0,0.0
1774889922.672471,0.0,0.0,0.0
1774889922.7031076,0.0,0.0,0.0
1774889922.7295563,0.0,0.0,0.0
1774889923.0111866,0.0,0.0,0.0
1774889923.037877,0.0,0.0,0.0
1774889923.090628,0.0,0.0,0.0
1774889923.3667693,0.0,0.0,0.0
1774889923.4034114,0.0,0.0,0.0
1774889923.4481604,0.0,0.0,0.0
1774889923.6740172,0.0,0.0,0.0
1774889923.6910303,0.0,0.0,0.0
1774889923.7465181,0.0,0.0,0.0
1774889923.9750175,0.0,0.0,0.0
1774889923.998256,0.0,0.0,0.0
1774889924.0164635,0.0,0.0,0.0
1774889924.0422475,0.0,0.0,0.0
1774889924.0825043,0.0,0.0,0.0
1774889924.304808,0.0,0.0,0.0
1774889924.3383398,0.0,0.0,0.0
1774889924.3546185,0.0,0.0,0.0
1774889924.6298416,0.0,0.0,0.0
1774889924.6569552,0.0,0.0,0.0
1774889924.7053554,0.0,0.0,0.0
1774889924.7252498,0.0,0.0,0.0
1774889924.966967,0.0,0.0,0.0
1774889924.9868724,0.0,0.0,0.0
1774889925.0038202,0.0,0.0,0.0
1774889925.0352824,0.0,0.0,0.0
1774889925.263247,0.0,0.0,0.0
1774889925.2921991,0.0,0.0,0.0
1774889925.3091629,0.0,0.0,0.0
1774889925.340252,0.0,0.0,0.0
1774889925.3586726,0.0,0.0,0.0
1774889925.6032736,0.0,0.0,0.0
1774889925.638444,0.0,0.0,0.0
1774889925.6535866,0.0,0.0,0.0
1774889925.697704,0.0,0.0,0.0
1774889925.9443078,0.0,0.0,0.0
1774889925.9706612,0.0,0.0,0.0
1774889925.99475,0.0,0.0,0.0
1774889926.0403292,0.0,0.0,0.0
1774889926.2812347,0.0,0.0,0.0
1774889926.3188972,0.0,0.0,0.0
1774889926.3485327,0.0,0.0,0.0
1774889926.6462414,0.0,0.0,0.0
1774889926.902773,0.0,0.0,0.0
1774889926.940871,0.0,0.0,0.0
1774889926.9693785,0.0,0.0,0.0
1774889927.008194,0.0,0.0,0.0
1774889927.279908,0.0,0.0,0.0
1774889927.3348613,0.0,0.0,0.0
1774889927.3606617,0.0,0.0,0.0
1774889927.5914693,0.0,0.0,0.0
1774889927.6585836,0.0,0.0,0.0
1774889927.9835262,0.0,0.0,0.0
1774889928.0625012,0.0,0.0,0.0
1774889928.094324,0.0,0.0,0.0
1774889928.2935765,0.0,0.0,0.0
1774889928.3382938,0.0,0.0,0.0
1774889928.3925207,0.0,0.0,0.0
1774889928.667788,0.0,0.0,0.0
1774889928.6973162,0.0,0.0,0.0
1774889928.748172,0.0,0.0,0.0
1774889928.9785976,0.0,0.0,0.0
1774889929.0046942,0.0,0.0,0.0
1774889929.0289333,0.0,0.0,0.0
1774889929.050864,0.0,0.0,0.0
1774889929.0679176,0.0,0.0,0.0
1774889929.3089733,0.0,0.0,0.0
1774889929.3321626,0.0,0.0,0.0
1774889929.355976,0.0,0.0,0.0
1774889929.400766,0.0,0.0,0.0
1774889929.6446657,0.0,0.0,0.0
1774889929.6702712,0.0,0.0,0.0
1774889929.6901038,0.0,0.0,0.0
1774889929.70841,0.0,0.0,0.0
1774889929.7361188,0.0,0.0,0.0
1774889929.9542832,0.0,0.0,0.0
1774889930.0006588,0.0,0.0,0.0
1774889930.0281687,0.0,0.0,0.0
1774889930.0491898,0.0,0.0,0.0
1774889930.2999048,0.0,0.0,0.0
1774889930.3254938,0.0,0.0,0.0
1774889930.3641415,0.0,0.0,0.0
1774889930.7215557,0.013000000000000001,0.0,0.0
1774889930.7505224,0.013000000000000001,0.0,0.0
1774889931.0176296,0.026000000000000002,0.0,0.0
1774889931.0567904,0.026000000000000002,0.0,0.0
1774889931.5211053,0.13,0.0,0.0
1774889931.892346,0.13,0.0,0.0
1774889932.1506615,0.13,0.0,0.0
1774889932.180653,0.13,0.0,0.0
1774889932.4299526,0.13,0.0,0.0
1774889932.461267,0.13,0.0,0.0
1774889932.5024257,0.13,0.0,0.0
1774889932.5317714,0.13,0.0,0.0
1774889932.7698824,0.13,0.0,0.0
1774889932.8171294,0.13,0.0,0.0
1774889932.855382,0.13,0.0,0.0
1774889933.0959485,0.13,0.0,0.0
1774889933.1188416,0.13,0.0,0.0
1774889933.1430213,0.13,0.0,0.0
1774889933.1704717,0.13,0.0,0.0
1774889933.4306147,0.13,0.0,0.0
1774889933.453478,0.13,0.0,0.0
1774889933.4853075,0.13,0.0,0.0
1774889933.5139177,0.13,0.0,0.0
1774889933.777404,0.13,0.0,0.0
1774889933.8621225,0.13,-0.08726646259971647,-5.0
1774889934.2739072,0.13,-0.17453292519943295,-10.0
1774889934.5331428,0.13,-0.17453292519943295,-10.0
1774889934.5815122,0.13,-0.17453292519943295,-10.0
1774889934.6035225,0.13,-0.17453292519943295,-10.0
1774889934.648927,0.13,-0.17453292519943295,-10.0
1774889934.8467112,0.13,-0.17453292519943295,-10.0
1774889934.8819156,0.13,-0.17453292519943295,-10.0
1774889934.9349263,0.13,-0.17453292519943295,-10.0
1774889935.1778905,0.13,-0.17453292519943295,-10.0
1774889935.2296467,0.13,-0.17453292519943295,-10.0
1774889935.2534943,0.13,-0.17453292519943295,-10.0
1774889935.5111485,0.13,-0.17453292519943295,-10.0
1774889935.5358155,0.13,-0.17453292519943295,-10.0
1774889935.5867682,0.13,-0.17453292519943295,-10.0
1774889935.8241172,0.13,-0.17453292519943295,-10.0
1774889935.862111,0.13,-0.17453292519943295,-10.0
1774889935.9116027,0.13,-0.17453292519943295,-10.0
1774889936.191447,0.13,-0.17453292519943295,-10.0
1774889936.2230175,0.13,-0.17453292519943295,-10.0
1774889936.2379882,0.13,-0.17453292519943295,-10.0
1774889936.2591116,0.13,-0.17453292519943295,-10.0
1774889936.537009,0.13,-0.17453292519943295,-10.0
1774889936.5820546,0.13,-0.17453292519943295,-10.0
1774889936.6487386,0.13,-0.17453292519943295,-10.0
1774889936.8891866,0.13,-0.17453292519943295,-10.0
1774889936.923271,0.13,-0.17453292519943295,-10.0
1774889936.9605505,0.13,-0.17453292519943295,-10.0
1774889937.2623687,0.13,-0.17453292519943295,-10.0
1774889937.3011098,0.13,-0.17453292519943295,-10.0
1774889937.3327546,0.13,-0.17453292519943295,-10.0
1774889937.3603575,0.13,-0.17453292519943295,-10.0
1774889937.6098886,0.13,-0.17453292519943295,-10.0
1774889937.631969,0.13,-0.17453292519943295,-10.0
1774889937.6532526,0.13,-0.17453292519943295,-10.0
1774889937.6887815,0.13,-0.17453292519943295,-10.0
1774889937.9100482,0.13,-0.17453292519943295,-10.0
1774889937.9366696,0.13,-0.17453292519943295,-10.0
1774889937.9618514,0.13,-0.17453292519943295,-10.0
1774889938.0194576,0.13,-0.17453292519943295,-10.0
1774889938.2491927,0.13,-0.17453292519943295,-10.0
1774889938.2741227,0.13,-0.17453292519943295,-10.0
1774889938.3026018,0.13,-0.17453292519943295,-10.0
1774889938.3222647,0.13,-0.17453292519943295,-10.0
1774889938.6214128,0.13,-0.08726646259971647,-5.0
1774889938.6441696,0.13,-0.08726646259971647,-5.0
1774889938.9346802,0.13,-0.08726646259971647,-5.0
1774889938.9611363,0.13,-0.08726646259971647,-5.0
1774889938.997732,0.13,-0.08726646259971647,-5.0
1774889939.3999224,0.13,0.0,0.0
1774889939.6354964,0.13,0.0,0.0
1774889939.6616664,0.13,0.0,0.0
1774889939.6837556,0.13,0.0,0.0
1774889939.7398164,0.13,0.0,0.0
1774889940.0252206,0.13,0.0,0.0
1774889940.06288,0.13,0.0,0.0
1774889940.1111317,0.13,0.0,0.0
1774889940.332478,0.13,0.0,0.0
1774889940.3509057,0.13,0.0,0.0
1774889940.3923323,0.13,0.0,0.0
1774889940.409525,0.13,0.0,0.0
1774889940.4316888,0.13,0.0,0.0
1774889940.8071427,0.13,0.08726646259971647,5.0
1774889941.0376365,0.13,0.08726646259971647,5.0
1774889941.0787437,0.13,0.08726646259971647,5.0
1774889941.1344228,0.13,0.08726646259971647,5.0
1774889941.3512132,0.13,0.08726646259971647,5.0
1774889941.4478247,0.13,0.0,0.0
1774889941.7292774,0.13,0.0,0.0
1774889941.7754214,0.13,0.0,0.0
1774889941.789161,0.13,0.0,0.0
1774889941.812261,0.13,0.0,0.0
1774889942.117482,0.13,-0.08726646259971647,-5.0
1774889942.1492157,0.13,-0.08726646259971647,-5.0
1774889942.3709536,0.13,-0.08726646259971647,-5.0
1774889942.4164634,0.13,-0.08726646259971647,-5.0
1774889942.4499493,0.13,-0.08726646259971647,-5.0
1774889942.7439852,0.13,-0.17453292519943295,-10.0
1774889942.7815123,0.13,-0.17453292519943295,-10.0
1774889943.0177095,0.13,-0.17453292519943295,-10.0
1774889943.0382447,0.13,-0.17453292519943295,-10.0
1774889943.0555236,0.13,-0.17453292519943295,-10.0
1774889943.0794582,0.13,-0.17453292519943295,-10.0
1774889943.3761506,0.13,-0.17453292519943295,-10.0
1774889943.4321585,0.13,-0.17453292519943295,-10.0
1774889943.458555,0.13,-0.17453292519943295,-10.0
1774889943.6831126,0.13,-0.17453292519943295,-10.0
1774889943.7091782,0.13,-0.17453292519943295,-10.0
1774889943.739467,0.13,-0.17453292519943295,-10.0
1774889943.7743561,0.13,-0.17453292519943295,-10.0
1774889944.018087,0.13,-0.17453292519943295,-10.0
1774889944.0396147,0.13,-0.17453292519943295,-10.0
1774889944.0825984,0.13,-0.17453292519943295,-10.0
1774889944.1079993,0.13,-0.17453292519943295,-10.0
1774889944.3419344,0.13,-0.17453292519943295,-10.0
1774889944.3860984,0.13,-0.17453292519943295,-10.0
1774889944.405404,0.13,-0.17453292519943295,-10.0
1774889944.4396806,0.13,-0.17453292519943295,-10.0
1774889944.6732204,0.13,-0.17453292519943295,-10.0
1774889944.701072,0.13,-0.17453292519943295,-10.0
1774889944.7209089,0.13,-0.17453292519943295,-10.0
1774889944.753914,0.13,-0.17453292519943295,-10.0
1774889944.979419,0.13,-0.17453292519943295,-10.0
1774889945.0095978,0.13,-0.17453292519943295,-10.0
1774889945.0390704,0.13,-0.17453292519943295,-10.0
1774889945.0655048,0.13,-0.17453292519943295,-10.0
1774889945.307168,0.13,-0.17453292519943295,-10.0
1774889945.33155,0.13,-0.17453292519943295,-10.0
1774889945.3605623,0.13,-0.17453292519943295,-10.0
1774889945.398415,0.13,-0.17453292519943295,-10.0
1774889945.6555097,0.13,-0.17453292519943295,-10.0
1774889945.6953733,0.13,-0.17453292519943295,-10.0
1774889945.7260518,0.13,-0.17453292519943295,-10.0
1774889945.747359,0.13,-0.17453292519943295,-10.0
1774889946.036787,0.13,-0.17453292519943295,-10.0
1774889946.0643382,0.13,-0.17453292519943295,-10.0
1774889946.1055863,0.13,-0.17453292519943295,-10.0
1774889946.3746116,0.13,-0.17453292519943295,-10.0
1774889946.444971,0.13,-0.17453292519943295,-10.0
1774889946.8070486,0.13,-0.08726646259971647,-5.0
1774889947.1311188,0.13,-0.08726646259971647,-5.0
1774889947.1821113,0.13,-0.08726646259971647,-5.0
1774889947.4971397,0.13,-0.08726646259971647,-5.0
1774889947.534296,0.13,-0.08726646259971647,-5.0
1774889947.581212,0.13,-0.08726646259971647,-5.0
1774889947.8226745,0.13,-0.08726646259971647,-5.0
1774889947.8403158,0.13,-0.08726646259971647,-5.0
1774889947.8771079,0.13,-0.08726646259971647,-5.0
1774889948.2019546,0.13,0.0,0.0
1774889948.2317731,0.13,0.0,0.0
1774889948.4876184,0.13,0.0,0.0
1774889948.510638,0.13,0.0,0.0
1774889948.5449493,0.13,0.0,0.0
1774889948.5766723,0.13,0.0,0.0
1774889948.859565,0.13,-0.08726646259971647,-5.0
1774889948.9094443,0.13,-0.08726646259971647,-5.0
1774889949.01422,0.13,-0.17453292519943295,-10.0
1774889949.2465618,0.13,-0.3490658503988659,-20.0
1774889949.3897243,0.13,-0.5235987755982988,-29.999999999999996
1774889949.7366633,0.13,-0.5235987755982988,-29.999999999999996
1774889950.0191135,0.13,-0.5235987755982988,-29.999999999999996
1774889950.3574429,0.13,-0.5235987755982988,-29.999999999999996
1774889950.6295323,0.13,-0.5235987755982988,-29.999999999999996
1774889950.6644166,0.13,-0.5235987755982988,-29.999999999999996
1774889950.6923168,0.13,-0.5235987755982988,-29.999999999999996
1774889950.7192845,0.13,-0.5235987755982988,-29.999999999999996
1774889950.9259138,0.13,-0.5235987755982988,-29.999999999999996
1774889950.9483216,0.13,-0.5235987755982988,-29.999999999999996
1774889950.9875722,0.13,-0.5235987755982988,-29.999999999999996
1774889951.0201137,0.13,-0.5235987755982988,-29.999999999999996
1774889951.225317,0.13,-0.5235987755982988,-29.999999999999996
1774889951.263122,0.13,-0.5235987755982988,-29.999999999999996
1774889951.3008015,0.13,-0.5235987755982988,-29.999999999999996
1774889951.5566156,0.13,-0.5235987755982988,-29.999999999999996
1774889951.6151395,0.13,-0.5235987755982988,-29.999999999999996
1774889951.646061,0.13,-0.5235987755982988,-29.999999999999996
1774889951.9370782,0.13,-0.5235987755982988,-29.999999999999996
1774889951.9522378,0.13,-0.5235987755982988,-29.999999999999996
1774889951.984709,0.13,-0.5235987755982988,-29.999999999999996
1774889952.0236197,0.13,-0.5235987755982988,-29.999999999999996
1774889952.30727,0.13,-0.5235987755982988,-29.999999999999996
1774889952.3284085,0.13,-0.5235987755982988,-29.999999999999996
1774889952.3648565,0.13,-0.5235987755982988,-29.999999999999996
1774889952.6328855,0.13,-0.5235987755982988,-29.999999999999996
1774889952.6763995,0.13,-0.5235987755982988,-29.999999999999996
1774889952.704109,0.13,-0.5235987755982988,-29.999999999999996
1774889952.9900951,0.13,-0.5235987755982988,-29.999999999999996
1774889953.0266187,0.13,-0.5235987755982988,-29.999999999999996
1774889953.0763178,0.13,-0.5235987755982988,-29.999999999999996
1774889953.3147583,0.13,-0.5235987755982988,-29.999999999999996
1774889953.3427477,0.13,-0.5235987755982988,-29.999999999999996
1774889953.397303,0.13,-0.5235987755982988,-29.999999999999996
1774889953.67661,0.13,-0.5235987755982988,-29.999999999999996
1774889953.6954603,0.13,-0.5235987755982988,-29.999999999999996
1774889953.743723,0.13,-0.5235987755982988,-29.999999999999996
1774889954.0378437,0.13,-0.5235987755982988,-29.999999999999996
1774889954.0740037,0.13,-0.5235987755982988,-29.999999999999996
1774889954.1360564,0.13,-0.5235987755982988,-29.999999999999996
1774889954.3756025,0.13,-0.5235987755982988,-29.999999999999996
