timestamp,tag_id,x,y,z,quality
1774889918.888039,1,1.794,4.973,0.639,52
1774889919.149395,1,1.816,4.969,0.646,49
1774889919.149395,0,1.988,4.711,0.574,46
1774889919.2440355,1,1.816,4.969,0.657,50
1774889919.2440355,0,1.988,4.711,0.574,46
1774889919.2753649,1,1.816,4.969,0.657,50
1774889919.2753649,0,1.993,4.717,0.575,47
1774889919.308735,1,1.813,4.958,0.662,49
1774889919.308735,0,1.993,4.717,0.575,47
1774889919.5899706,1,1.84,4.968,0.671,51
1774889919.5899706,0,1.983,4.719,0.571,45
1774889919.6322272,1,1.84,4.968,0.671,51
1774889919.6322272,0,1.983,4.719,0.571,45
1774889919.6520467,1,1.84,4.968,0.671,51
1774889919.6520467,0,1.99,4.721,0.581,62
1774889919.6936626,1,1.853,4.962,0.637,45
1774889919.6936626,0,1.99,4.721,0.581,62
1774889919.961476,1,1.823,4.949,0.63,44
1774889919.961476,0,1.996,4.72,0.587,47
1774889920.0004902,1,1.824,4.945,0.622,47
1774889920.0004902,0,2.004,4.72,0.587,47
1774889920.0414855,1,1.824,4.945,0.622,47
1774889920.0414855,0,2.004,4.72,0.587,47
1774889920.2619822,1,1.82,4.936,0.59,47
1774889920.2619822,0,1.994,4.713,0.59,48
1774889920.3046832,1,1.82,4.94,0.606,49
1774889920.3046832,0,1.994,4.713,0.59,48
1774889920.352031,1,1.82,4.94,0.606,49
1774889920.352031,0,1.994,4.713,0.59,48
1774889920.6061049,1,1.836,4.964,0.625,49
1774889920.6061049,0,2.014,4.709,0.603,48
1774889920.629178,1,1.836,4.964,0.625,49
1774889920.629178,0,2.014,4.709,0.603,48
1774889920.6665199,1,1.836,4.964,0.625,49
1774889920.6665199,0,2.012,4.701,0.606,47
1774889920.9757452,1,1.813,4.969,0.591,45
1774889920.9757452,0,2.008,4.711,0.606,47
1774889921.0050519,1,1.829,4.962,0.596,48
1774889921.0050519,0,2.008,4.711,0.606,47
1774889921.0386043,1,1.829,4.962,0.596,48
1774889921.0386043,0,2.008,4.711,0.606,47
1774889921.2590203,1,1.842,4.927,0.558,42
1774889921.2590203,0,2.007,4.707,0.586,43
1774889921.2791317,1,1.84,4.92,0.546,43
1774889921.2791317,0,2.007,4.707,0.586,43
1774889921.305206,1,1.84,4.92,0.546,43
1774889921.305206,0,2.007,4.707,0.586,43
1774889921.3358645,1,1.84,4.92,0.546,43
1774889921.3358645,0,2.007,4.707,0.586,43
1774889921.5928006,1,1.835,4.954,0.583,50
1774889921.5928006,0,2.02,4.717,0.588,48
1774889921.622476,1,1.835,4.954,0.583,50
1774889921.622476,0,2.02,4.717,0.588,48
1774889921.6455262,1,1.835,4.954,0.583,50
1774889921.6455262,0,2.02,4.717,0.588,48
1774889921.695633,1,1.839,4.954,0.598,49
1774889921.695633,0,2.03,4.718,0.602,50
1774889921.9490097,1,1.83,4.962,0.621,49
1774889921.9490097,0,2.024,4.709,0.594,47
1774889922.007318,1,1.835,4.959,0.606,46
1774889922.007318,0,2.032,4.706,0.596,48
1774889922.0249999,1,1.835,4.959,0.606,46
1774889922.0249999,0,2.032,4.706,0.596,48
1774889922.2841363,1,1.83,4.967,0.645,52
1774889922.2841363,0,2.034,4.724,0.598,49
1774889922.3205316,1,1.83,4.967,0.645,52
1774889922.3205316,0,2.034,4.724,0.598,49
1774889922.3543222,1,1.83,4.967,0.645,52
1774889922.3543222,0,2.034,4.724,0.598,49
1774889922.3797443,1,1.828,4.962,0.654,50
1774889922.3797443,0,2.029,4.728,0.59,46
1774889922.6343784,1,1.812,4.965,0.611,44
1774889922.6343784,0,2.008,4.719,0.579,62
1774889922.672471,1,1.812,4.965,0.611,44
1774889922.672471,0,2.009,4.715,0.58,47
1774889922.7031076,1,1.814,4.95,0.601,45
1774889922.7031076,0,2.009,4.715,0.58,47
1774889922.7295563,1,1.814,4.95,0.601,45
1774889922.7295563,0,2.009,4.715,0.58,47
1774889923.0111866,1,1.823,4.919,0.635,53
1774889923.0111866,0,1.998,4.704,0.598,49
1774889923.037877,1,1.823,4.919,0.635,53
1774889923.037877,0,1.998,4.704,0.598,49
1774889923.090628,1,1.83,4.93,0.646,50
1774889923.090628,0,1.999,4.706,0.597,47
1774889923.3667693,1,1.816,4.928,0.651,47
1774889923.3667693,0,2.019,4.814,0.582,49
1774889923.4034114,1,1.824,4.947,0.641,48
1774889923.4034114,0,2.019,4.814,0.582,49
1774889923.4481604,1,1.824,4.947,0.641,48
1774889923.4481604,0,2.019,4.814,0.582,49
1774889923.6740172,1,1.897,4.96,0.665,39
1774889923.6740172,0,2.015,4.738,0.614,48
1774889923.6910303,1,1.879,4.97,0.637,45
1774889923.6910303,0,2.015,4.738,0.614,48
1774889923.7465181,1,1.879,4.97,0.637,45
1774889923.7465181,0,2.011,4.743,0.613,48
1774889923.9750175,1,1.853,4.969,0.672,51
1774889923.9750175,0,1.996,4.726,0.597,44
1774889923.998256,1,1.853,4.969,0.672,51
1774889923.998256,0,1.996,4.726,0.597,44
1774889924.0164635,1,1.853,4.969,0.672,51
1774889924.0164635,0,1.996,4.726,0.597,44
1774889924.0422475,1,1.853,4.969,0.672,51
1774889924.0422475,0,1.983,4.718,0.585,44
1774889924.0825043,1,1.844,4.96,0.689,52
1774889924.0825043,0,1.983,4.718,0.585,44
1774889924.304808,1,1.833,4.941,0.671,47
1774889924.304808,0,1.981,4.712,0.571,44
1774889924.3383398,1,1.833,4.941,0.671,47
1774889924.3383398,0,1.981,4.712,0.571,44
1774889924.3546185,1,1.833,4.941,0.671,47
1774889924.3546185,0,1.982,4.715,0.557,44
1774889924.6298416,1,1.808,4.964,0.685,51
1774889924.6298416,0,2.009,4.716,0.573,47
1774889924.6569552,1,1.808,4.964,0.685,51
1774889924.6569552,0,2.009,4.716,0.573,47
1774889924.7053554,1,1.797,4.976,0.672,47
1774889924.7053554,0,2.011,4.717,0.578,47
1774889924.7252498,1,1.797,4.976,0.672,47
1774889924.7252498,0,2.011,4.717,0.578,47
1774889924.966967,1,1.806,4.97,0.68,49
1774889924.966967,0,1.999,4.727,0.569,46
1774889924.9868724,1,1.806,4.95,0.635,42
1774889924.9868724,0,1.999,4.727,0.569,46
1774889925.0038202,1,1.806,4.95,0.635,42
1774889925.0038202,0,1.999,4.727,0.569,46
1774889925.0352824,1,1.806,4.95,0.635,42
1774889925.0352824,0,1.999,4.727,0.569,46
1774889925.263247,1,1.795,4.895,0.658,49
1774889925.263247,0,2.004,4.718,0.585,48
1774889925.2921991,1,1.781,4.912,0.648,46
1774889925.2921991,0,2.004,4.718,0.585,48
1774889925.3091629,1,1.781,4.912,0.648,46
1774889925.3091629,0,2.004,4.718,0.585,48
1774889925.340252,1,1.781,4.912,0.648,46
1774889925.340252,0,2.004,4.718,0.585,48
1774889925.3586726,1,1.781,4.912,0.648,46
1774889925.3586726,0,2.01,4.718,0.592,48
1774889925.6032736,1,1.799,4.941,0.681,52
1774889925.6032736,0,2.007,4.705,0.589,46
1774889925.638444,1,1.799,4.941,0.681,52
1774889925.638444,0,2.007,4.705,0.589,46
1774889925.6535866,1,1.799,4.941,0.681,52
1774889925.6535866,0,2.005,4.707,0.594,48
1774889925.697704,1,1.811,4.949,0.706,54
1774889925.697704,0,2.005,4.707,0.594,48
1774889925.9443078,1,1.821,4.952,0.677,48
1774889925.9443078,0,1.996,4.718,0.587,47
1774889925.9706612,1,1.821,4.952,0.677,48
1774889925.9706612,0,1.973,4.699,0.56,40
1774889925.99475,1,1.832,4.946,0.679,51
1774889925.99475,0,1.973,4.699,0.56,40
1774889926.0403292,1,1.832,4.946,0.679,51
1774889926.0403292,0,1.973,4.699,0.56,40
1774889926.2812347,1,1.834,4.946,0.619,46
1774889926.2812347,0,1.983,4.708,0.555,45
1774889926.3188972,1,1.834,4.946,0.619,46
1774889926.3188972,0,1.983,4.708,0.555,45
1774889926.3485327,1,1.834,4.946,0.619,46
1774889926.3485327,0,1.978,4.695,0.551,43
1774889926.6462414,1,1.824,4.978,0.669,51
1774889926.6462414,0,1.985,4.704,0.572,46
1774889926.902773,1,1.827,4.982,0.68,51
1774889926.902773,0,1.992,4.713,0.59,48
1774889926.940871,1,1.827,4.982,0.68,51
1774889926.940871,0,1.992,4.713,0.59,48
1774889926.9693785,1,1.827,4.982,0.68,51
1774889926.9693785,0,1.999,4.716,0.594,48
1774889927.008194,1,1.821,4.983,0.672,48
1774889927.008194,0,1.999,4.716,0.594,48
1774889927.279908,1,1.835,4.97,0.677,51
1774889927.279908,0,2.023,4.7,0.604,49
1774889927.3348613,1,1.839,4.976,0.695,53
1774889927.3348613,0,2.023,4.7,0.604,49
1774889927.3606617,1,1.839,4.976,0.695,53
1774889927.3606617,0,2.013,4.692,0.591,44
1774889927.5914693,1,1.84,4.987,0.692,51
1774889927.5914693,0,2.014,4.696,0.604,47
1774889927.6585836,1,1.84,4.987,0.692,51
1774889927.6585836,0,2.009,4.703,0.599,47
1774889927.9835262,1,1.811,4.954,0.638,45
1774889927.9835262,0,1.996,4.701,0.613,46
1774889928.0625012,1,1.804,4.962,0.641,48
1774889928.0625012,0,1.991,4.708,0.596,45
1774889928.094324,1,1.804,4.962,0.641,48
1774889928.094324,0,1.991,4.708,0.596,45
1774889928.2935765,1,1.814,4.95,0.621,43
1774889928.2935765,0,1.994,4.713,0.589,46
1774889928.3382938,1,1.814,4.95,0.621,43
1774889928.3382938,0,1.994,4.713,0.589,46
1774889928.3925207,1,1.814,4.95,0.621,43
1774889928.3925207,0,1.99,4.698,0.59,46
1774889928.667788,1,1.803,4.929,0.687,53
1774889928.667788,0,2.006,4.705,0.601,47
1774889928.6973162,1,1.8,4.943,0.69,50
1774889928.6973162,0,2.006,4.705,0.601,47
