timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1774889698.2708979,0.0,0.0,0.0
1774889698.6315966,0.0,0.0,0.0
1774889699.1416628,0.0,0.0,0.0
1774889699.1935585,0.0,0.0,0.0
1774889699.4165115,0.0,0.0,0.0
1774889699.440341,0.0,0.0,0.0
1774889699.464558,0.0,0.0,0.0
1774889699.4854352,0.0,0.0,0.0
1774889699.5408158,0.0,0.0,0.0
1774889699.7814376,0.0,0.0,0.0
1774889699.816133,0.0,0.0,0.0
1774889699.842399,0.0,0.0,0.0
1774889700.1389449,0.0,0.0,0.0
1774889700.185254,0.0,0.0,0.0
1774889700.212867,0.0,0.0,0.0
1774889700.47436,0.0,0.0,0.0
1774889700.5013893,0.0,0.0,0.0
1774889700.526811,0.0,0.0,0.0
1774889700.5607388,0.0,0.0,0.0
1774889700.8136053,0.0,0.0,0.0
1774889700.8311107,0.0,0.0,0.0
1774889700.8706138,0.0,0.0,0.0
1774889701.190486,0.0,0.0,0.0
1774889701.2102127,0.0,0.0,0.0
1774889701.262645,0.0,0.0,0.0
1774889701.4984238,0.0,0.0,0.0
1774889701.529806,0.0,0.0,0.0
1774889701.573871,0.0,0.0,0.0
1774889701.5995135,0.0,0.0,0.0
1774889701.8013604,0.0,0.0,0.0
1774889701.8269567,0.0,0.0,0.0
1774889701.8462658,0.0,0.0,0.0
1774889701.8871267,0.0,0.0,0.0
1774889701.91349,0.0,0.0,0.0
1774889702.1332552,0.0,0.0,0.0
1774889702.158634,0.0,0.0,0.0
1774889702.1992083,0.0,0.0,0.0
1774889702.2171993,0.0,0.0,0.0
1774889702.232499,0.0,0.0,0.0
1774889702.4725335,0.0,0.0,0.0
1774889702.5039077,0.0,0.0,0.0
1774889702.5219107,0.0,0.0,0.0
1774889702.5786827,0.0,0.0,0.0
1774889702.8255782,0.0,0.0,0.0
1774889702.8513336,0.0,0.0,0.0
1774889702.8910608,0.0,0.0,0.0
1774889702.9176624,0.0,0.0,0.0
1774889703.271631,0.0,0.0,0.0
1774889703.3034022,0.0,0.0,0.0
1774889703.5580552,0.0,0.0,0.0
1774889703.6140468,0.0,0.0,0.0
1774889703.6374092,0.0,0.0,0.0
1774889703.6580062,0.0,0.0,0.0
1774889703.9186463,0.0,0.0,0.0
1774889703.9369779,0.0,0.0,0.0
1774889703.9780521,0.0,0.0,0.0
1774889704.234303,0.0,0.0,0.0
1774889704.2653494,0.0,0.0,0.0
1774889704.3275993,0.0,0.0,0.0
1774889704.5637486,0.0,0.0,0.0
1774889704.5962205,0.0,0.0,0.0
1774889704.6341772,0.0,0.0,0.0
1774889704.8990984,0.0,0.0,0.0
1774889704.9271095,0.0,0.0,0.0
1774889704.941236,0.0,0.0,0.0
1774889705.214695,0.0,0.0,0.0
1774889705.2503254,0.0,0.0,0.0
1774889705.2969134,0.0,0.0,0.0
1774889705.5606723,0.0,0.0,0.0
1774889705.5905623,0.0,0.0,0.0
