timestamp,yaw,pitch,roll,ax,ay,az,gx,gy,gz,mx,my,mz
1772907942.275382,0.0,0.0,0.0,-0.16149690601752142,-1.5734474580840596,9.607806816732221,-0.001090830782496456,0.0,-0.001090830782496456,-7.5625,9.75,-101.5625
1772907942.2909384,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16434128594044403,-1.575639356551631,9.662062248351866,-0.001090830782496456,0.0,0.001090830782496456,-7.5625,9.75,-101.5625
1772907942.3028736,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16434128594044403,-1.575639356551631,9.662062248351866,-0.001090830782496456,0.0,0.001090830782496456,-7.5625,9.75,-101.5625
1772907942.3145936,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16957930071266275,-1.5804431522040088,9.701513743729176,0.0,0.0,0.001090830782496456,-7.5625,9.75,-101.5625
1772907942.325949,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16957930071266275,-1.5804431522040088,9.701513743729176,0.0,0.0,0.001090830782496456,-7.5625,9.75,-101.5625
1772907942.33747,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16972002932379604,-1.5836400245487527,9.727768273200697,-0.001090830782496456,0.002181661564992912,0.001090830782496456,-6.1875,11.6875,-100.75
1772907942.3556223,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.16972002932379604,-1.5836400245487527,9.727768273200697,-0.001090830782496456,0.002181661564992912,0.001090830782496456,-6.1875,11.6875,-100.75
1772907942.3909643,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.173158794349783,-1.585767507382776,9.745240369281682,0.0,0.001090830782496456,0.001090830782496456,-6.1875,11.6875,-100.75
1772907942.4264655,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.173158794349783,-1.585767507382776,9.745240369281682,0.0,0.001090830782496456,0.001090830782496456,-6.1875,11.6875,-100.75
1772907942.4494162,-0.07693556147119229,0.9481076761128442,-9.27841829867347,-0.17210214235373567,-1.587183323443278,9.756867854047476,0.0,0.0,-0.001090830782496456,-6.1875,11.6875,-100.375
