timestamp,tag_id,x,y,z,quality
1772913946.805068,0,0.961,-4.812,0.421,50
1772913946.8193514,0,0.961,-4.812,0.421,50
1772913946.8354466,0,0.961,-4.812,0.421,50
1772913946.8465376,0,0.961,-4.812,0.421,50
1772913946.8599837,0,0.961,-4.812,0.421,50
1772913946.8823771,0,0.961,-4.812,0.421,50
1772913946.8950882,0,0.961,-4.812,0.421,50
1772913946.9173982,0,0.972,-4.821,0.413,50
1772913946.9460971,0,0.972,-4.821,0.413,50
1772913946.9460971,1,0.893,-4.476,0.404,49
1772913946.980761,0,0.972,-4.821,0.413,50
1772913946.980761,1,0.893,-4.476,0.404,49
1772913947.0087457,0,0.972,-4.821,0.413,50
1772913947.0087457,1,0.886,-4.481,0.416,49
1772913947.0424788,0,0.975,-4.824,0.399,50
1772913947.0424788,1,0.886,-4.481,0.416,49
1772913947.0575032,0,0.975,-4.824,0.399,50
1772913947.0575032,1,0.886,-4.481,0.416,49
1772913947.074923,0,0.975,-4.824,0.399,50
1772913947.074923,1,0.886,-4.481,0.416,49
1772913947.109312,0,0.975,-4.824,0.399,50
1772913947.109312,1,0.884,-4.493,0.439,49
1772913947.157813,0,0.983,-4.816,0.394,49
1772913947.157813,1,0.884,-4.493,0.439,49
1772913947.1707575,0,0.983,-4.816,0.394,49
1772913947.1707575,1,0.884,-4.493,0.439,49
1772913947.192182,0,0.983,-4.816,0.394,49
1772913947.192182,1,0.899,-4.485,0.414,48
1772913947.2623858,0,0.99,-4.807,0.388,49
1772913947.2623858,1,0.899,-4.485,0.414,48
1772913947.3139496,0,0.99,-4.807,0.388,49
1772913947.3139496,1,0.891,-4.494,0.424,49
1772913947.3302443,0,0.967,-4.836,0.48,50
1772913947.3302443,1,0.891,-4.494,0.424,49
1772913947.3676713,0,0.967,-4.836,0.48,50
1772913947.3676713,1,0.891,-4.494,0.424,49
1772913947.4035819,0,0.968,-4.832,0.467,50
1772913947.4035819,1,0.891,-4.494,0.424,49
1772913947.4182546,0,0.968,-4.832,0.467,50
1772913947.4182546,1,0.891,-4.494,0.424,49
1772913947.4381025,0,0.968,-4.832,0.467,50
1772913947.4381025,1,0.891,-4.494,0.424,49
1772913947.4565678,0,0.968,-4.832,0.467,50
1772913947.4565678,1,0.891,-4.494,0.424,49
1772913947.4726706,0,0.968,-4.832,0.467,50
1772913947.4726706,1,0.891,-4.494,0.424,49
1772913947.4905796,0,0.968,-4.832,0.467,50
1772913947.4905796,1,0.88,-4.497,0.461,49
1772913947.516901,0,0.959,-4.832,0.488,50
1772913947.516901,1,0.88,-4.497,0.461,49
1772913947.5320942,0,0.959,-4.832,0.488,50
1772913947.5320942,1,0.88,-4.497,0.461,49
1772913947.546193,0,0.959,-4.832,0.488,50
1772913947.546193,1,0.88,-4.497,0.461,49
1772913947.560225,0,0.959,-4.832,0.488,50
1772913947.560225,1,0.88,-4.497,0.461,49
1772913947.5755157,0,0.959,-4.832,0.488,50
1772913947.5755157,1,0.88,-4.497,0.461,49
1772913947.5899816,0,0.959,-4.832,0.488,50
1772913947.5899816,1,0.87,-4.515,0.483,49
