timestamp,tag_id,x,y,z,quality
1772912547.3185089,0,0.696,-4.881,0.815,52
1772912547.3438518,0,0.696,-4.881,0.815,52
1772912547.3571627,0,0.696,-4.881,0.815,52
1772912547.3687444,0,0.696,-4.881,0.815,52
1772912547.380468,0,0.696,-4.881,0.815,52
1772912547.3951879,0,0.696,-4.881,0.815,52
1772912547.4133134,0,0.695,-4.881,0.794,52
1772912547.4282987,0,0.695,-4.881,0.794,52
1772912547.4470513,0,0.695,-4.881,0.794,52
1772912547.4470513,1,0.713,-4.542,0.597,50
1772912547.4616206,0,0.695,-4.881,0.794,52
1772912547.4616206,1,0.713,-4.542,0.597,50
1772912547.4893422,0,0.695,-4.881,0.794,52
1772912547.4893422,1,0.713,-4.54,0.588,51
1772912547.5156105,0,0.695,-4.886,0.769,53
1772912547.5156105,1,0.713,-4.54,0.588,51
1772912547.532066,0,0.695,-4.886,0.769,53
1772912547.532066,1,0.713,-4.54,0.588,51
1772912547.554823,0,0.695,-4.886,0.769,53
1772912547.554823,1,0.713,-4.54,0.588,51
1772912547.577117,0,0.695,-4.886,0.769,53
1772912547.577117,1,0.706,-4.543,0.623,50
1772912547.5991888,0,0.695,-4.886,0.769,53
1772912547.5991888,1,0.706,-4.543,0.623,50
1772912547.6214287,0,0.697,-4.877,0.736,52
1772912547.6214287,1,0.706,-4.543,0.623,50
1772912547.6412756,0,0.697,-4.877,0.736,52
1772912547.6412756,1,0.706,-4.543,0.623,50
1772912547.6679795,0,0.697,-4.877,0.736,52
1772912547.6679795,1,0.706,-4.543,0.623,50
1772912547.7186706,0,0.687,-4.879,0.788,52
1772912547.7186706,1,0.701,-4.532,0.622,51
1772912547.755989,0,0.687,-4.879,0.788,52
1772912547.755989,1,0.701,-4.532,0.622,51
1772912547.7817636,0,0.687,-4.879,0.788,52
1772912547.7817636,1,0.715,-4.532,0.601,50
1772912547.8145313,0,0.696,-4.876,0.75,52
1772912547.8145313,1,0.715,-4.532,0.601,50
1772912547.8455,0,0.696,-4.876,0.75,52
1772912547.8455,1,0.715,-4.532,0.601,50
1772912547.8632874,0,0.696,-4.876,0.75,52
1772912547.8632874,1,0.715,-4.532,0.601,50
1772912547.8941865,0,0.696,-4.876,0.75,52
1772912547.8941865,1,0.724,-4.548,0.625,50
1772912547.9187794,0,0.7,-4.881,0.731,52
1772912547.9187794,1,0.724,-4.548,0.625,50
1772912547.9334936,0,0.7,-4.881,0.731,52
1772912547.9334936,1,0.724,-4.548,0.625,50
1772912547.9488187,0,0.7,-4.881,0.731,52
1772912547.9488187,1,0.724,-4.548,0.625,50
1772912547.9662979,0,0.7,-4.881,0.731,52
1772912547.9662979,1,0.724,-4.548,0.625,50
1772912547.986915,0,0.7,-4.881,0.731,52
1772912547.986915,1,0.725,-4.545,0.607,50
