timestamp,tag_id,x,y,z,quality
1772906191.5170648,0,1.573,-4.496,0.376,51
1772906191.5285795,0,1.573,-4.496,0.376,51
1772906191.5459373,0,1.573,-4.496,0.376,51
1772906191.5576096,0,1.573,-4.496,0.376,51
1772906191.5697014,0,1.573,-4.496,0.376,51
1772906191.5811296,0,1.573,-4.496,0.376,51
1772906191.594427,0,1.573,-4.496,0.376,51
1772906191.605137,0,1.573,-4.496,0.376,51
1772906191.6419685,0,1.576,-4.492,0.359,51
1772906191.6419685,1,1.597,-4.263,0.514,59
1772906191.6681058,0,1.576,-4.492,0.359,51
1772906191.6681058,1,1.597,-4.263,0.514,59
1772906191.695964,0,1.576,-4.492,0.359,51
1772906191.695964,1,1.597,-4.263,0.514,59
1772906191.7348783,0,1.58,-4.5,0.351,51
1772906191.7348783,1,1.592,-4.267,0.527,59
1772906191.755854,0,1.58,-4.5,0.351,51
1772906191.755854,1,1.592,-4.267,0.527,59
1772906191.7932644,0,1.58,-4.5,0.351,51
1772906191.7932644,1,1.592,-4.267,0.527,59
1772906191.8119678,0,1.592,-4.504,0.33,50
1772906191.8119678,1,1.592,-4.268,0.527,58
1772906191.8421943,0,1.592,-4.504,0.33,50
1772906191.8421943,1,1.592,-4.268,0.527,58
1772906191.8669739,0,1.592,-4.504,0.33,50
1772906191.8669739,1,1.592,-4.268,0.527,58
1772906191.8807807,0,1.592,-4.504,0.33,50
1772906191.8807807,1,1.592,-4.268,0.527,58
1772906191.9010615,0,1.601,-4.501,0.326,51
1772906191.9010615,1,1.595,-4.282,0.547,60
1772906191.9545505,0,1.601,-4.501,0.326,51
1772906191.9545505,1,1.595,-4.282,0.547,60
1772906192.0190568,0,1.607,-4.494,0.319,51
1772906192.0190568,1,1.588,-4.29,0.562,59
1772906192.032618,0,1.607,-4.494,0.319,51
1772906192.032618,1,1.588,-4.29,0.562,59
1772906192.0557828,0,1.607,-4.494,0.319,51
1772906192.0557828,1,1.588,-4.29,0.562,59
1772906192.071181,0,1.607,-4.494,0.319,51
1772906192.071181,1,1.588,-4.29,0.562,59
1772906192.0843663,0,1.607,-4.494,0.319,51
1772906192.0843663,1,1.588,-4.29,0.562,59
1772906192.1007104,0,1.607,-4.494,0.319,51
1772906192.1007104,1,1.59,-4.289,0.56,59
1772906192.1395378,0,1.595,-4.506,0.342,52
1772906192.1395378,1,1.59,-4.289,0.56,59
1772906192.1579154,0,1.595,-4.506,0.342,52
1772906192.1579154,1,1.59,-4.289,0.56,59
1772906192.182855,0,1.595,-4.506,0.342,52
1772906192.182855,1,1.59,-4.289,0.56,59
1772906192.203751,0,1.593,-4.504,0.353,52
1772906192.203751,1,1.581,-4.299,0.557,57
1772906192.2351995,0,1.593,-4.504,0.353,52
1772906192.2351995,1,1.581,-4.299,0.557,57
1772906192.2487924,0,1.593,-4.504,0.353,52
1772906192.2487924,1,1.581,-4.299,0.557,57
1772906192.2650647,0,1.593,-4.504,0.353,52
1772906192.2650647,1,1.581,-4.299,0.557,57
1772906192.2778475,0,1.593,-4.504,0.353,52
1772906192.2778475,1,1.581,-4.299,0.557,57
1772906192.2954748,0,1.593,-4.504,0.353,52
1772906192.2954748,1,1.581,-4.299,0.557,57
1772906192.31574,0,1.593,-4.504,0.353,52
1772906192.31574,1,1.576,-4.294,0.549,58
1772906192.3533704,0,1.593,-4.504,0.353,52
1772906192.3533704,1,1.576,-4.294,0.549,58
1772906192.3730545,0,1.593,-4.504,0.353,52
1772906192.3730545,1,1.576,-4.294,0.549,58
1772906192.3897107,0,1.593,-4.504,0.353,52
1772906192.3897107,1,1.576,-4.294,0.549,58
1772906192.4140625,0,1.573,-4.512,0.41,55
1772906192.4140625,1,1.589,-4.301,0.525,57
1772906192.4401155,0,1.573,-4.512,0.41,55
1772906192.4401155,1,1.589,-4.301,0.525,57
1772906192.4651706,0,1.573,-4.512,0.41,55
1772906192.4651706,1,1.589,-4.301,0.525,57
1772906192.493786,0,1.573,-4.512,0.41,55
1772906192.493786,1,1.587,-4.301,0.527,58
1772906192.5211735,0,1.573,-4.512,0.41,55
1772906192.5211735,1,1.587,-4.301,0.527,58
1772906192.5447755,0,1.573,-4.512,0.41,55
1772906192.5447755,1,1.587,-4.301,0.527,58
1772906192.5700204,0,1.573,-4.512,0.41,55
1772906192.5700204,1,1.587,-4.301,0.527,58
1772906192.5995054,0,1.573,-4.512,0.41,55
1772906192.5995054,1,1.587,-4.301,0.527,58
1772906192.62881,0,1.566,-4.513,0.424,53
1772906192.62881,1,1.571,-4.298,0.52,56
1772906192.6770277,0,1.566,-4.513,0.424,53
1772906192.6770277,1,1.571,-4.298,0.52,56
1772906192.6931133,0,1.566,-4.513,0.424,53
1772906192.6931133,1,1.571,-4.298,0.52,56
1772906192.7090466,0,1.574,-4.511,0.393,50
1772906192.7090466,1,1.58,-4.293,0.501,57
1772906192.7292745,0,1.574,-4.511,0.393,50
1772906192.7292745,1,1.58,-4.293,0.501,57
1772906192.7589493,0,1.574,-4.511,0.393,50
1772906192.7589493,1,1.58,-4.293,0.501,57
1772906192.7723346,0,1.574,-4.511,0.393,50
1772906192.7723346,1,1.58,-4.293,0.501,57
1772906192.7846782,0,1.574,-4.511,0.393,50
1772906192.7846782,1,1.58,-4.293,0.501,57
1772906192.7974603,0,1.581,-4.501,0.382,52
1772906192.7974603,1,1.588,-4.287,0.485,57
1772906192.816472,0,1.581,-4.501,0.382,52
1772906192.816472,1,1.588,-4.287,0.485,57
1772906192.8320901,0,1.581,-4.501,0.382,52
1772906192.8320901,1,1.588,-4.287,0.485,57
1772906192.8466487,0,1.581,-4.501,0.382,52
1772906192.8466487,1,1.588,-4.287,0.485,57
1772906192.8604443,0,1.581,-4.501,0.382,52
1772906192.8604443,1,1.588,-4.287,0.485,57
1772906192.878148,0,1.581,-4.501,0.382,52
1772906192.878148,1,1.588,-4.287,0.485,57
1772906192.9052014,0,1.592,-4.495,0.366,52
1772906192.9052014,1,1.597,-4.271,0.477,58
1772906192.9290955,0,1.592,-4.495,0.366,52
1772906192.9290955,1,1.597,-4.271,0.477,58
1772906192.9446323,0,1.592,-4.495,0.366,52
1772906192.9446323,1,1.597,-4.271,0.477,58
1772906192.957503,0,1.592,-4.495,0.366,52
1772906192.957503,1,1.597,-4.271,0.477,58
1772906192.9810822,0,1.592,-4.495,0.366,52
1772906192.9810822,1,1.597,-4.271,0.477,58
1772906192.9933298,0,1.592,-4.495,0.366,52
1772906192.9933298,1,1.597,-4.271,0.477,58
1772906193.015486,0,1.596,-4.499,0.339,49
1772906193.015486,1,1.602,-4.263,0.467,57
1772906193.0299556,0,1.596,-4.499,0.339,49
1772906193.0299556,1,1.602,-4.263,0.467,57
1772906193.0590863,0,1.596,-4.499,0.339,49
1772906193.0590863,1,1.602,-4.263,0.467,57
1772906193.0813224,0,1.596,-4.499,0.339,49
1772906193.0813224,1,1.602,-4.263,0.467,57
1772906193.099866,0,1.596,-4.499,0.339,49
1772906193.099866,1,1.602,-4.263,0.467,57
1772906193.1582282,0,1.585,-4.494,0.341,51
1772906193.1582282,1,1.595,-4.256,0.451,56
1772906193.180348,0,1.585,-4.494,0.341,51
1772906193.180348,1,1.595,-4.256,0.451,56
1772906193.2259486,0,1.585,-4.494,0.341,51
1772906193.2259486,1,1.598,-4.258,0.441,56
1772906193.2708085,0,1.584,-4.492,0.346,52
1772906193.2708085,1,1.598,-4.258,0.441,56
1772906193.2897525,0,1.584,-4.492,0.346,52
1772906193.2897525,1,1.598,-4.258,0.441,56
1772906193.3472974,0,1.597,-4.492,0.334,51
1772906193.3472974,1,1.6,-4.279,0.459,57
1772906193.3814733,0,1.597,-4.492,0.334,51
1772906193.3814733,1,1.6,-4.279,0.459,57
1772906193.4116688,0,1.597,-4.492,0.334,51
1772906193.4116688,1,1.593,-4.28,0.459,56
1772906193.4760008,0,1.601,-4.492,0.32,50
1772906193.4760008,1,1.593,-4.28,0.459,56
1772906193.489148,0,1.601,-4.492,0.32,50
1772906193.489148,1,1.593,-4.28,0.459,56
1772906193.5319796,0,1.602,-4.488,0.324,52
1772906193.5319796,1,1.593,-4.279,0.47,58
1772906193.5623057,0,1.602,-4.488,0.324,52
1772906193.5623057,1,1.593,-4.279,0.47,58
1772906193.5875733,0,1.602,-4.488,0.324,52
1772906193.5875733,1,1.593,-4.279,0.47,58
1772906193.6228144,0,1.602,-4.488,0.324,52
1772906193.6228144,1,1.579,-4.282,0.505,59
1772906193.6525686,0,1.602,-4.488,0.324,52
1772906193.6525686,1,1.579,-4.282,0.505,59
1772906193.6763155,0,1.602,-4.488,0.324,52
1772906193.6763155,1,1.579,-4.282,0.505,59
1772906193.6924226,0,1.602,-4.488,0.324,52
1772906193.6924226,1,1.579,-4.282,0.505,59
1772906193.7111094,0,1.573,-4.497,0.421,57
1772906193.7111094,1,1.584,-4.291,0.493,56
1772906193.7424035,0,1.573,-4.497,0.421,57
1772906193.7424035,1,1.584,-4.291,0.493,56
1772906194.2323065,0,1.579,-4.5,0.379,53
1772906194.2323065,1,1.594,-4.276,0.503,58
1772906194.4883275,0,1.59,-4.485,0.354,51
1772906194.4883275,1,1.593,-4.268,0.488,58
1772906194.5227635,0,1.59,-4.485,0.354,51
1772906194.5227635,1,1.592,-4.266,0.496,58
1772906194.5532699,0,1.584,-4.497,0.381,53
1772906194.5532699,1,1.592,-4.266,0.496,58
1772906194.614343,0,1.57,-4.497,0.404,53
1772906194.614343,1,1.586,-4.276,0.511,58
1772906194.666629,0,1.57,-4.497,0.404,53
1772906194.666629,1,1.586,-4.276,0.511,58
1772906194.7255652,0,1.57,-4.497,0.404,53
1772906194.7255652,1,1.579,-4.283,0.535,59
1772906194.8225985,0,1.584,-4.494,0.389,54
1772906194.8225985,1,1.579,-4.283,0.535,59
1772906194.9833217,0,1.582,-4.5,0.395,52
1772906194.9833217,1,1.572,-4.287,0.544,58
1772906195.074407,0,1.574,-4.491,0.409,54
1772906195.074407,1,1.585,-4.277,0.506,56
1772906195.1363504,0,1.574,-4.491,0.409,54
1772906195.1363504,1,1.585,-4.277,0.506,56
1772906195.1861777,0,1.568,-4.484,0.41,53
1772906195.1861777,1,1.585,-4.277,0.517,59
1772906195.297338,0,1.573,-4.493,0.399,52
1772906195.297338,1,1.591,-4.267,0.512,58
1772906195.3746524,0,1.573,-4.493,0.399,52
1772906195.3746524,1,1.6,-4.269,0.505,58
1772906195.4559166,0,1.564,-4.492,0.385,51
1772906195.4559166,1,1.587,-4.267,0.478,55
1772906195.5226202,0,1.574,-4.481,0.361,51
1772906195.5226202,1,1.582,-4.274,0.488,57
1772906195.539974,0,1.574,-4.481,0.361,51
1772906195.539974,1,1.582,-4.274,0.488,57
1772906195.5558865,0,1.574,-4.481,0.361,51
1772906195.5558865,1,1.582,-4.274,0.488,57
1772906195.5789053,0,1.574,-4.481,0.361,51
1772906195.5789053,1,1.582,-4.274,0.488,57
1772906195.5998762,0,1.574,-4.481,0.361,51
1772906195.5998762,1,1.582,-4.274,0.488,57
1772906195.6200101,0,1.574,-4.481,0.361,51
1772906195.6200101,1,1.567,-4.282,0.528,59
1772906195.6691706,0,1.573,-4.495,0.376,52
1772906195.6691706,1,1.567,-4.282,0.528,59
1772906195.7536812,0,1.561,-4.496,0.398,53
1772906195.7536812,1,1.571,-4.283,0.541,59
1772906195.783482,0,1.561,-4.496,0.398,53
1772906195.783482,1,1.571,-4.283,0.541,59
1772906195.8019993,0,1.561,-4.496,0.398,53
1772906195.8019993,1,1.571,-4.283,0.541,59
1772906195.8372712,0,1.553,-4.502,0.41,52
1772906195.8372712,1,1.591,-4.275,0.507,57
1772906195.8592505,0,1.553,-4.502,0.41,52
1772906195.8592505,1,1.591,-4.275,0.507,57
1772906195.898412,0,1.553,-4.502,0.41,52
1772906195.898412,1,1.591,-4.275,0.507,57
1772906195.9231503,0,1.567,-4.493,0.391,52
1772906195.9231503,1,1.581,-4.279,0.543,60
1772906195.9405575,0,1.567,-4.493,0.391,52
1772906195.9405575,1,1.581,-4.279,0.543,60
1772906195.9575124,0,1.567,-4.493,0.391,52
1772906195.9575124,1,1.581,-4.279,0.543,60
1772906195.971804,0,1.567,-4.493,0.391,52
1772906195.971804,1,1.581,-4.279,0.543,60
1772906195.995017,0,1.567,-4.493,0.391,52
1772906195.995017,1,1.583,-4.285,0.548,59
1772906196.021753,0,1.578,-4.502,0.383,52
1772906196.021753,1,1.583,-4.285,0.548,59
1772906196.0665476,0,1.578,-4.502,0.383,52
1772906196.0665476,1,1.583,-4.285,0.548,59
1772906196.0902488,0,1.578,-4.502,0.383,52
1772906196.0902488,1,1.583,-4.285,0.548,59
1772906196.11545,0,1.578,-4.497,0.381,52
1772906196.11545,1,1.573,-4.29,0.562,59
1772906196.1352088,0,1.578,-4.497,0.381,52
1772906196.1352088,1,1.573,-4.29,0.562,59
1772906196.1519341,0,1.578,-4.497,0.381,52
1772906196.1519341,1,1.573,-4.29,0.562,59
1772906196.2081308,0,1.578,-4.497,0.381,52
1772906196.2081308,1,1.573,-4.29,0.562,59
1772906196.247062,0,1.58,-4.508,0.366,50
1772906196.247062,1,1.587,-4.287,0.524,56
1772906196.2650566,0,1.58,-4.508,0.366,50
1772906196.2650566,1,1.587,-4.287,0.524,56
1772906196.2938316,0,1.58,-4.508,0.366,50
1772906196.2938316,1,1.587,-4.287,0.524,56
1772906196.315473,0,1.578,-4.501,0.366,52
1772906196.315473,1,1.587,-4.287,0.524,56
1772906196.3378663,0,1.578,-4.501,0.366,52
1772906196.3378663,1,1.587,-4.287,0.524,56
1772906196.3524766,0,1.578,-4.501,0.366,52
