timestamp,tag_id,x,y,z,quality
1772913246.2909482,0,0.654,-4.981,0.745,54
1772913246.3087473,0,0.654,-4.981,0.745,54
1772913246.3288274,0,0.668,-4.967,0.717,53
1772913246.3696866,0,0.668,-4.967,0.717,53
1772913246.3864381,0,0.668,-4.967,0.717,53
1772913246.4038157,0,0.668,-4.967,0.717,53
1772913246.433068,0,0.677,-4.957,0.706,53
1772913246.4499402,0,0.677,-4.957,0.706,53
1772913246.4499402,1,0.789,-4.541,0.363,51
1772913246.4708984,0,0.677,-4.957,0.706,53
1772913246.4708984,1,0.789,-4.541,0.363,51
1772913246.5385914,0,0.679,-4.951,0.656,53
1772913246.5385914,1,0.795,-4.534,0.334,50
1772913246.5748434,0,0.679,-4.951,0.656,53
1772913246.5748434,1,0.816,-4.52,0.318,49
1772913246.5998611,0,0.679,-4.951,0.656,53
1772913246.5998611,1,0.816,-4.52,0.318,49
1772913246.6188502,0,0.68,-4.943,0.628,53
1772913246.6188502,1,0.816,-4.52,0.318,49
1772913246.643023,0,0.68,-4.943,0.628,53
1772913246.643023,1,0.816,-4.52,0.318,49
1772913246.6637666,0,0.68,-4.943,0.628,53
1772913246.6637666,1,0.816,-4.52,0.318,49
1772913246.6806805,0,0.68,-4.943,0.628,53
1772913246.6806805,1,0.816,-4.52,0.318,49
1772913246.7052777,0,0.68,-4.943,0.628,53
1772913246.7052777,1,0.83,-4.497,0.271,50
1772913246.7511692,0,0.701,-4.932,0.602,52
1772913246.7511692,1,0.83,-4.497,0.271,50
1772913246.790133,0,0.701,-4.932,0.602,52
1772913246.790133,1,0.83,-4.497,0.271,50
1772913246.8490734,0,0.748,-4.898,0.567,50
1772913246.8490734,1,0.841,-4.496,0.258,50
1772913246.8759806,0,0.748,-4.898,0.567,50
1772913246.8759806,1,0.841,-4.496,0.258,50
1772913246.924414,0,0.748,-4.898,0.567,50
1772913246.924414,1,0.841,-4.496,0.258,50
1772913246.961964,0,0.772,-4.876,0.503,52
1772913246.961964,1,0.85,-4.501,0.264,50
1772913246.9956348,0,0.772,-4.876,0.503,52
1772913246.9956348,1,0.85,-4.501,0.264,50
1772913247.0379088,0,0.772,-4.862,0.494,52
1772913247.0379088,1,0.849,-4.502,0.277,50
1772913247.077294,0,0.772,-4.862,0.494,52
1772913247.077294,1,0.852,-4.489,0.26,50
1772913247.1093569,0,0.76,-4.882,0.575,52
1772913247.1093569,1,0.852,-4.489,0.26,50
1772913247.1292384,0,0.76,-4.882,0.575,52
1772913247.1292384,1,0.852,-4.489,0.26,50
1772913247.1551204,0,0.76,-4.882,0.575,52
1772913247.1551204,1,0.852,-4.489,0.26,50
1772913247.1685498,0,0.76,-4.882,0.575,52
1772913247.1685498,1,0.852,-4.489,0.26,50
1772913247.1986978,0,0.76,-4.882,0.575,52
1772913247.1986978,1,0.858,-4.478,0.252,49
1772913247.2775583,0,0.768,-4.901,0.614,52
1772913247.2775583,1,0.858,-4.478,0.252,49
1772913247.3035362,0,0.768,-4.901,0.614,52
1772913247.3035362,1,0.86,-4.494,0.289,49
1772913247.337948,0,0.764,-4.916,0.669,52
1772913247.337948,1,0.86,-4.494,0.289,49
1772913247.35484,0,0.764,-4.916,0.669,52
1772913247.35484,1,0.86,-4.494,0.289,49
1772913247.3744464,0,0.764,-4.916,0.669,52
1772913247.3744464,1,0.86,-4.49,0.285,50
1772913247.3982008,0,0.764,-4.916,0.669,52
1772913247.3982008,1,0.86,-4.49,0.285,50
1772913247.4491804,0,0.764,-4.916,0.669,52
1772913247.4491804,1,0.86,-4.49,0.285,50
1772913247.4717698,0,0.764,-4.916,0.669,52
1772913247.4717698,1,0.86,-4.49,0.285,50
1772913247.5120435,0,0.752,-4.946,0.824,52
1772913247.5120435,1,0.866,-4.497,0.28,50
1772913247.529687,0,0.752,-4.946,0.824,52
1772913247.529687,1,0.866,-4.497,0.28,50
1772913247.5541205,0,0.752,-4.946,0.824,52
1772913247.5541205,1,0.866,-4.497,0.28,50
1772913247.579255,0,0.752,-4.946,0.824,52
1772913247.579255,1,0.869,-4.498,0.286,49
1772913247.6245732,0,0.733,-4.977,0.922,53
1772913247.6245732,1,0.869,-4.498,0.286,49
1772913247.653412,0,0.733,-4.977,0.922,53
1772913247.653412,1,0.869,-4.498,0.286,49
1772913247.6745129,0,0.733,-4.977,0.922,53
1772913247.6745129,1,0.869,-4.498,0.286,49
1772913247.6921878,0,0.733,-4.977,0.922,53
1772913247.6921878,1,0.878,-4.504,0.303,49
1772913247.76513,0,0.74,-4.97,0.896,52
1772913247.76513,1,0.878,-4.504,0.303,49
1772913247.8156545,0,0.73,-5.008,1.137,52
1772913247.8156545,1,0.883,-4.494,0.271,50
1772913247.9277534,0,0.712,-5.038,1.323,53
1772913247.9277534,1,0.91,-4.484,0.242,48
1772913247.9467664,0,0.712,-5.038,1.323,53
1772913247.9467664,1,0.91,-4.484,0.242,48
1772913247.9693112,0,0.712,-5.038,1.323,53
1772913247.9693112,1,0.91,-4.484,0.242,48
1772913248.0653315,0,0.688,-5.084,1.387,54
1772913248.0653315,1,0.912,-4.487,0.245,49
1772913248.1386547,0,0.675,-5.066,1.349,53
1772913248.1386547,1,0.919,-4.487,0.262,48
1772913248.1590788,0,0.675,-5.066,1.349,53
1772913248.1590788,1,0.919,-4.487,0.262,48
1772913248.1953094,0,0.675,-5.066,1.349,53
1772913248.1953094,1,0.931,-4.489,0.276,48
1772913248.2298746,0,0.69,-5.07,1.402,52
1772913248.2298746,1,0.931,-4.489,0.276,48
1772913248.2566526,0,0.69,-5.07,1.402,52
1772913248.2566526,1,0.931,-4.489,0.276,48
1772913248.2785978,0,0.69,-5.07,1.402,52
1772913248.2785978,1,0.931,-4.489,0.276,48
1772913248.3115318,0,0.673,-5.093,1.473,53
1772913248.3115318,1,0.923,-4.481,0.264,49
1772913248.3674796,0,0.673,-5.093,1.473,53
1772913248.3674796,1,0.923,-4.481,0.264,49
1772913248.5678492,0,0.686,-5.04,1.329,52
1772913248.5678492,1,0.898,-4.518,0.356,49
1772913248.5959904,0,0.686,-5.04,1.329,52
1772913248.5959904,1,0.885,-4.537,0.42,49
1772913248.615196,0,0.693,-5.005,1.168,52
1772913248.615196,1,0.885,-4.537,0.42,49
1772913248.6335592,0,0.693,-5.005,1.168,52
1772913248.6335592,1,0.885,-4.537,0.42,49
1772913248.6723468,0,0.693,-5.005,1.168,52
1772913248.6723468,1,0.885,-4.537,0.42,49
1772913248.6934822,0,0.693,-5.005,1.168,52
1772913248.6934822,1,0.89,-4.535,0.419,49
1772913248.7313926,0,0.714,-4.918,0.946,52
1772913248.7313926,1,0.89,-4.535,0.419,49
1772913248.764445,0,0.714,-4.918,0.946,52
1772913248.764445,1,0.89,-4.535,0.419,49
1772913248.7833705,0,0.714,-4.918,0.946,52
1772913248.7833705,1,0.886,-4.553,0.465,49
1772913248.8544729,0,0.709,-4.887,0.822,53
1772913248.8544729,1,0.886,-4.553,0.465,49
1772913248.8820462,0,0.709,-4.887,0.822,53
1772913248.8820462,1,0.882,-4.575,0.527,49
1772913248.9360952,0,0.727,-4.864,0.734,52
1772913248.9360952,1,0.882,-4.575,0.527,49
1772913249.0241125,0,0.727,-4.864,0.734,52
1772913249.0241125,1,0.904,-4.566,0.533,47
1772913249.0449831,0,0.739,-4.824,0.612,52
1772913249.0449831,1,0.904,-4.566,0.533,47
1772913249.1255455,0,0.771,-4.789,0.517,51
1772913249.1255455,1,0.904,-4.566,0.533,47
1772913249.1701806,0,0.771,-4.789,0.517,51
1772913249.1701806,1,0.881,-4.59,0.609,49
1772913249.1932003,0,0.771,-4.789,0.517,51
1772913249.1932003,1,0.894,-4.577,0.58,48
1772913249.3075244,0,0.796,-4.774,0.482,50
1772913249.3075244,1,0.91,-4.592,0.557,48
1772913249.381776,0,0.798,-4.757,0.476,51
1772913249.381776,1,0.91,-4.592,0.557,48
1772913249.4500384,0,0.825,-4.746,0.468,50
1772913249.4500384,1,0.927,-4.588,0.541,48
1772913249.4787917,0,0.825,-4.746,0.468,50
