timestamp,tag_id,x,y,z,quality
1772909099.8309183,0,0.779,-5.135,1.256,54
1772909099.844495,0,0.779,-5.135,1.256,54
1772909099.8565364,0,0.779,-5.135,1.256,54
1772909099.8695343,0,0.736,-5.18,1.305,55
1772909099.882176,0,0.736,-5.18,1.305,55
1772909099.8941183,0,0.736,-5.18,1.305,55
1772909099.906854,0,0.736,-5.18,1.305,55
1772909099.922532,0,0.736,-5.18,1.305,55
1772909099.9380777,0,0.736,-5.18,1.305,55
1772909099.950565,0,0.736,-5.18,1.305,55
1772909099.950565,1,0.866,-4.739,0.679,49
1772909099.9842696,0,0.799,-5.098,1.048,50
1772909099.9842696,1,0.871,-4.736,0.66,49
1772909100.030402,0,0.799,-5.098,1.048,50
1772909100.030402,1,0.871,-4.736,0.66,49
1772909100.0622208,0,0.799,-5.098,1.048,50
1772909100.0622208,1,0.871,-4.736,0.66,49
1772909100.1426356,0,0.841,-5.021,0.806,51
1772909100.1426356,1,0.874,-4.741,0.679,49
1772909100.1553836,0,0.841,-5.021,0.806,51
1772909100.1553836,1,0.874,-4.741,0.679,49
1772909100.1863327,0,0.78,-5.084,1.064,55
1772909100.1863327,1,0.876,-4.735,0.668,49
1772909100.2417963,0,0.78,-5.084,1.064,55
1772909100.2417963,1,0.876,-4.735,0.668,49
1772909100.272605,0,0.754,-5.117,1.131,54
1772909100.272605,1,0.879,-4.737,0.651,49
1772909100.3323212,0,0.754,-5.117,1.131,54
1772909100.3323212,1,0.879,-4.737,0.651,49
1772909100.3800733,0,0.699,-5.17,1.191,56
1772909100.3800733,1,0.879,-4.737,0.651,49
1772909100.4079003,0,0.699,-5.17,1.191,56
1772909100.4079003,1,0.885,-4.729,0.618,49
1772909100.4389062,0,0.699,-5.17,1.191,56
1772909100.4389062,1,0.885,-4.729,0.618,49
1772909100.4577694,0,0.699,-5.17,1.191,56
1772909100.4577694,1,0.885,-4.729,0.618,49
1772909100.5107856,0,0.649,-5.206,1.305,56
1772909100.5107856,1,0.899,-4.716,0.61,48
1772909100.5412428,0,0.649,-5.206,1.305,56
1772909100.5412428,1,0.899,-4.716,0.61,48
1772909100.556533,0,0.649,-5.206,1.305,56
1772909100.556533,1,0.899,-4.716,0.61,48
1772909100.5883057,0,0.72,-5.117,1.049,51
1772909100.5883057,1,0.897,-4.723,0.624,49
1772909100.6410353,0,0.72,-5.117,1.049,51
1772909100.6410353,1,0.897,-4.723,0.624,49
1772909100.703841,0,0.705,-5.142,1.142,54
1772909100.703841,1,0.884,-4.729,0.63,50
1772909100.7503772,0,0.705,-5.142,1.142,54
1772909100.7503772,1,0.884,-4.729,0.63,50
1772909100.7763298,0,0.685,-5.163,1.261,54
1772909100.7763298,1,0.87,-4.732,0.649,50
1772909100.8241954,0,0.685,-5.163,1.261,54
1772909100.8241954,1,0.87,-4.732,0.649,50
1772909100.8431437,0,0.685,-5.163,1.261,54
1772909100.8431437,1,0.87,-4.732,0.649,50
1772909100.8560226,0,0.685,-5.163,1.261,54
1772909100.8560226,1,0.87,-4.732,0.649,50
1772909100.8731875,0,0.739,-5.125,1.162,51
1772909100.8731875,1,0.871,-4.74,0.64,50
1772909100.8899384,0,0.739,-5.125,1.162,51
1772909100.8899384,1,0.871,-4.74,0.64,50
1772909100.9067004,0,0.739,-5.125,1.162,51
1772909100.9067004,1,0.871,-4.74,0.64,50
1772909100.9194796,0,0.739,-5.125,1.162,51
1772909100.9194796,1,0.871,-4.74,0.64,50
1772909100.932962,0,0.739,-5.125,1.162,51
1772909100.932962,1,0.871,-4.74,0.64,50
1772909100.9506226,0,0.739,-5.125,1.162,51
1772909100.9506226,1,0.871,-4.74,0.64,50
1772909100.975682,0,0.795,-5.095,1.054,51
1772909100.975682,1,0.865,-4.748,0.653,50
