timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1772909099.7405581,0.0,0.0,0.0
1772909099.7596624,0.0,0.0,0.0
1772909099.7710123,0.0,0.0,0.0
1772909099.781874,0.0,0.0,0.0
1772909099.7933457,0.0,0.0,0.0
1772909099.8131092,0.0,0.0,0.0
1772909099.8309183,0.0,0.0,0.0
1772909099.844495,0.0,0.0,0.0
1772909099.8565364,0.0,0.0,0.0
1772909099.8695343,0.0,0.0,0.0
1772909099.882176,0.0,0.0,0.0
1772909099.8941183,0.0,0.0,0.0
1772909099.906854,0.0,0.0,0.0
1772909099.922532,0.0,0.0,0.0
1772909099.9380777,0.0,0.0,0.0
1772909099.950565,0.0,0.0,0.0
1772909099.9842696,0.0,0.0,0.0
1772909100.030402,0.0,0.0,0.0
1772909100.0622208,0.0,0.0,0.0
1772909100.1426356,0.0,0.0,0.0
1772909100.1553836,0.0,0.0,0.0
1772909100.1863327,0.0,0.0,0.0
1772909100.2417963,0.0,0.0,0.0
1772909100.272605,0.0,0.0,0.0
1772909100.3323212,0.0,0.0,0.0
1772909100.3800733,0.0,0.0,0.0
1772909100.4079003,0.0,0.0,0.0
1772909100.4389062,0.0,0.0,0.0
1772909100.4577694,0.0,0.0,0.0
1772909100.5107856,0.0,0.0,0.0
1772909100.5412428,0.0,0.0,0.0
1772909100.556533,0.0,0.0,0.0
1772909100.5883057,0.0,0.0,0.0
1772909100.6410353,0.0,0.0,0.0
1772909100.703841,0.0,0.0,0.0
1772909100.7503772,0.0,0.0,0.0
1772909100.7763298,0.0,0.0,0.0
1772909100.8241954,0.0,0.0,0.0
1772909100.8431437,0.0,0.0,0.0
1772909100.8560226,0.0,0.0,0.0
1772909100.8731875,0.0,0.0,0.0
1772909100.8899384,0.0,0.0,0.0
1772909100.9067004,0.0,0.0,0.0
1772909100.9194796,0.0,0.0,0.0
1772909100.932962,0.0,0.0,0.0
1772909100.9506226,0.0,0.0,0.0
1772909100.975682,0.0,0.0,0.0
1772909101.0040033,0.0,0.0,0.0
1772909101.0229163,0.0,0.0,0.0
1772909101.0376515,0.0,0.0,0.0
1772909101.061803,0.0,0.0,0.0
1772909101.091364,0.0,0.0,0.0
1772909101.1171145,0.0,0.0,0.0
1772909101.1400104,0.0,0.0,0.0
1772909101.1694503,0.0,0.0,0.0
1772909101.191102,0.0,0.0,0.0
1772909101.2173917,0.0,0.0,0.0
1772909101.2418811,0.0,0.0,0.0
1772909101.2578104,0.0,0.0,0.0
1772909101.2781155,0.0,0.0,0.0
1772909101.3127131,0.0,0.0,0.0
1772909101.3276353,0.0,0.0,0.0
1772909101.3447788,0.0,0.0,0.0
1772909101.3657062,0.0,0.0,0.0
1772909101.3917677,0.0,0.0,0.0
1772909101.4037154,0.0,0.0,0.0
1772909101.4194462,0.0,0.0,0.0
1772909101.4319818,0.0,0.0,0.0
1772909101.4459288,0.0,0.0,0.0
1772909101.4599981,0.0,0.0,0.0
1772909101.5006132,0.0,0.0,0.0
1772909101.5183957,0.0,0.0,0.0
1772909101.534897,0.0,0.0,0.0
1772909101.555643,0.0,0.0,0.0
1772909101.5720685,0.0,0.0,0.0
1772909101.588403,0.0,0.0,0.0
1772909101.6070533,0.0,0.0,0.0
1772909101.6233788,0.0,0.0,0.0
