x,y,yaw
3.0044887520894448,-5.115373182419408,-0.12040740561122273
3.038572291432065,-5.119497041412445,-0.22343956562426348
3.0654445194378317,-5.125603319334834,-0.3650043508007745
3.0857338396343654,-5.133356417297782,-0.5638522213883017
3.1000686555492853,-5.142420736412497,-0.8394817970351294
3.10907737071021,-5.152460677790182,-1.187143324829932
3.113388388644758,-5.163140642542041,-1.5487937172839956
3.1136301128805486,-5.174125031779278,-1.8549671952491504
3.110430946945201,-5.185078246613102,-2.087250715138371
3.104419294366333,-5.1956646881547135,-2.2630822241307635
3.0962235586715634,-5.20554875751532,-2.4048355570072593
3.0864721433885136,-5.214394855806125,-2.531027323702303
3.0757934520448,-5.221867384138334,-2.6581357651210946
3.0648158881680416,-5.227630743623153,-2.805605706609974
3.0541678552858578,-5.2313493353717835,-3.004358389537924
3.044477756925868,-5.2326875604954335,2.973190366712751
3.0363739966156906,-5.231309820105308,2.4967300488646944
3.0304849778829452,-5.226880515312611,1.9423693238494486
3.027439104255249,-5.219064047228546,1.5339236703998202
3.0278647792602227,-5.2075248169643205,1.2884013722627636
3.0323904064254843,-5.191927225631137,1.1372710703025493
3.0416443892786535,-5.171935674340203,1.0370037887661545
3.0562551313473487,-5.147214564202721,0.9658273829182042
3.0768510361591876,-5.117428296329896,0.9125608664066768
3.104060507241791,-5.0822412718329355,0.8710523684879086
3.138511796757207,-5.041317998786531,0.8383944067758394
3.1806658748742316,-4.994441196202071,0.813407430140008
3.2304966307934255,-4.941737782107102,0.7935861329362207
3.287889788481565,-4.883396977079895,0.7772174710971785
3.352731071905429,-4.8196080016987155,0.7632580325984438
3.4249062050317938,-4.750560076541831,0.7510362703450549
3.5043009118274373,-4.676442422187511,0.7401003218677246
3.5908009162591377,-4.597444259214023,0.7301347675230766
3.684291942293671,-4.513754808199634,0.7209125019985396
3.784659713897817,-4.4255632897226125,0.7122655945750518
3.8917899550383512,-4.333058924361227,0.704066945549235
4.005568389682052,-4.236430932693745,0.6962183472782385
4.125880741795696,-4.1358685352984335,0.6886424858973228
4.252612735346062,-4.03156095275356,0.6812774457684931
4.385650094299928,-3.9236974056373954,0.6740728482042915
4.5248785426240685,-3.8124671145282045,0.6669870838934111
4.670183804285263,-3.6980593000042568,0.6599852934289733
4.82145160325029,-3.580663182643819,0.6530378696535706
4.978567663485928,-3.4604679830251603,0.6461193304476024
5.141417708958948,-3.3376629217265483,0.6392074587194361
5.309887463636134,-3.21243721932625,0.6322826379356897
5.483862651484262,-3.084980096402534,0.6253273326454453
5.66322899647011,-2.9554807735336674,0.6183256778200038
5.8478722225604525,-2.8241284712979198,0.6112631507616212
6.03767805372207,-2.691112410273558,0.6041050403891146
6.232539859554565,-2.5566226518867303,0.5963654877516531
6.432526859212526,-2.4208685970648376,0.5876140333323837
6.637884121405525,-2.2840789862365405,0.5779011969587614
6.8488643604759645,-2.1464834006783744,0.5672960152545201
7.065720290766245,-2.008311421666874,0.5558650457612355
7.288704626618762,-1.869792630478578,0.5436765010735142
7.518068058329786,-1.7311566083900254,0.531536681422768
7.753659306603003,-1.5926329366777519,0.5209942585081911
7.9944432147927955,-1.454451196618293,0.5120693118028584
8.239267016472224,-1.3168409694881873,0.5046023410097211
8.486977945214356,-1.1800318365639735,0.49847313915860875
8.736423234592259,-1.0442533791221866,0.4935950940688133
8.986450118179004,-0.9097351784393632,0.48986713541615623
9.235932485501705,-0.7767068157920418,0.4870269469534278
9.48388390370972,-0.6453978724567604,0.48498862788753144
9.729363535213245,-0.5160379297100544,0.4837583913236202
9.971430567829138,-0.38885656882846076,0.4833597592665451
10.209144189374257,-0.26408337108851704,0.48383571477394444
10.441563587665453,-0.14194791776676205,0.48509949581601314
10.667831679621626,-0.022679790139731138,0.4850144966547658
10.888269933070749,0.093491430516039,0.4818088192096436
11.104070514303295,0.20633616292401058,0.4752602080358503
11.31644597375691,0.31562482580764534,0.46525104979629334
11.526608861869246,0.42112783789040725,0.4517452346963713
11.735771729077953,0.5226156178957592,0.43497305949536935
11.945082687317427,0.6198727692609893,0.41755280519147325
12.154751655531937,0.7128904178967893,0.40136961814733263
12.364279399707993,0.8018157940808823,0.38642022154651645
12.573149183162847,0.8867999809171987,0.37266237550256487
12.780844269213768,0.967994061509664,0.3600624816310855
12.98684792117802,1.0455491189622084,0.34859620850384887
13.190643402372876,1.1196162363787603,0.3382493020462688
13.391713976115597,1.190346496863248,0.32901866097306914
13.58954290572345,1.2578909835196015,0.32091377857306835
13.783613454513699,1.3224007794517472,0.31395868500186025
13.973408885803616,1.3840269677636143,0.3081945740495992
14.15841246291046,1.4429206315591325,0.30368337366423925
14.338107449151499,1.4992328539422282,0.3005126342156018
14.511977107844,1.5531147180168319,0.29880228553578086
14.679504702305232,1.6047173068868703,0.2987140918887607
14.840173495852452,1.6541917036562737,0.30046508002215266
14.99346675180294,1.7016889914289706,0.30434694758925324
15.13886773347395,1.747360253308888,0.31075469255211513
15.275859704182754,1.7913565723999552,0.32022984136553395
15.403925927246615,1.8338290318061015,0.3335274720499588
15.5225496659828,1.874928714631254,0.3517232743113408
15.631214183708574,1.9148067039793417,0.3763903259911401
15.729402743741206,1.953614082954294,0.4099016774538602
15.816598609397959,1.9915019346600387,0.45596776618725876
15.892285043996102,2.028621342200505,0.45596776618725876
