timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1772910774.1258943,0.0,0.0,0.0
1772910774.1394732,0.0,0.0,0.0
1772910774.151998,0.0,0.0,0.0
1772910774.1634834,0.0,0.0,0.0
1772910774.1763384,0.0,0.0,0.0
1772910774.1880918,0.0,0.0,0.0
1772910774.2000585,0.0,0.0,0.0
1772910774.2117288,0.0,0.0,0.0
1772910774.234372,0.0,0.0,0.0
1772910774.2711723,0.0,0.0,0.0
1772910774.2826414,0.0,0.0,0.0
1772910774.2973583,0.0,0.0,0.0
1772910774.3102067,0.0,0.0,0.0
1772910774.3295207,0.0,0.0,0.0
1772910774.362596,0.0,0.0,0.0
1772910774.3982174,0.0,0.0,0.0
1772910774.4379842,0.0,0.0,0.0
1772910774.4977684,0.0,0.0,0.0
1772910774.5182548,0.0,0.0,0.0
1772910774.573216,0.0,0.0,0.0
1772910774.6593766,0.0,0.0,0.0
1772910774.6895447,0.0,0.0,0.0
1772910774.7363038,0.0,0.0,0.0
1772910774.7677197,0.0,0.0,0.0
1772910774.7986069,0.0,0.0,0.0
1772910774.8502984,0.0,0.0,0.0
1772910774.8725336,0.0,0.0,0.0
1772910774.8874385,0.0,0.0,0.0
1772910774.906177,0.0,0.0,0.0
1772910774.9304574,0.0,0.0,0.0
1772910774.9520986,0.0,0.0,0.0
1772910774.9784763,0.0,0.0,0.0
1772910775.0157247,0.0,0.0,0.0
1772910775.0333455,0.0,0.0,0.0
1772910775.0520055,0.0,0.0,0.0
1772910775.0741193,0.0,0.0,0.0
1772910775.1128273,0.0,0.0,0.0
1772910775.1291008,0.0,0.0,0.0
1772910775.1687572,0.0,0.0,0.0
1772910775.1869156,0.0,0.0,0.0
1772910775.2048583,0.0,0.0,0.0
1772910775.2356257,0.0,0.0,0.0
1772910775.2536283,0.0,0.0,0.0
1772910775.2714937,0.0,0.0,0.0
1772910775.301252,0.0,0.0,0.0
1772910775.3293068,0.0,0.0,0.0
1772910775.3460257,0.0,0.0,0.0
1772910775.3901253,0.0,0.0,0.0
1772910775.419531,0.0,0.0,0.0
1772910775.4448867,0.0,0.0,0.0
1772910775.466487,0.0,0.0,0.0
1772910775.4876363,0.0,0.0,0.0
1772910775.510014,0.0,0.0,0.0
1772910775.5339694,0.0,0.0,0.0
1772910775.5613108,0.0,0.0,0.0
1772910775.5811894,0.0,0.0,0.0
1772910775.5931904,0.0,0.0,0.0
1772910775.6114798,0.0,0.0,0.0
1772910775.624103,0.0,0.0,0.0
1772910775.6365175,0.0,0.0,0.0
