timestamp,tag_id,x,y,z,quality
1772910774.234372,0,0.978,-4.52,0.171,48
1772910774.2711723,0,0.967,-4.535,0.192,49
1772910774.2826414,0,0.967,-4.535,0.192,49
1772910774.2973583,0,0.967,-4.535,0.192,49
1772910774.3102067,0,0.967,-4.535,0.192,49
1772910774.3295207,0,0.967,-4.535,0.192,49
1772910774.362596,0,0.967,-4.535,0.192,49
1772910774.362596,1,0.787,-4.275,0.56,49
1772910774.3982174,0,0.962,-4.537,0.196,49
1772910774.3982174,1,0.787,-4.275,0.56,49
1772910774.4379842,0,0.962,-4.537,0.196,49
1772910774.4379842,1,0.795,-4.272,0.541,48
1772910774.4977684,0,0.957,-4.547,0.216,49
1772910774.4977684,1,0.795,-4.272,0.541,48
1772910774.5182548,0,0.957,-4.547,0.216,49
1772910774.5182548,1,0.787,-4.278,0.532,49
1772910774.573216,0,0.941,-4.549,0.201,50
1772910774.573216,1,0.787,-4.278,0.532,49
1772910774.6593766,0,0.941,-4.549,0.201,50
1772910774.6593766,1,0.79,-4.273,0.529,48
1772910774.6895447,0,0.952,-4.541,0.183,49
1772910774.6895447,1,0.793,-4.266,0.527,48
1772910774.7363038,0,0.952,-4.541,0.183,49
1772910774.7363038,1,0.793,-4.266,0.527,48
1772910774.7677197,0,0.959,-4.524,0.17,49
1772910774.7677197,1,0.793,-4.266,0.527,48
1772910774.7986069,0,0.959,-4.524,0.17,49
1772910774.7986069,1,0.815,-4.251,0.48,48
1772910774.8502984,0,0.959,-4.524,0.17,49
1772910774.8502984,1,0.815,-4.251,0.48,48
1772910774.8725336,0,0.959,-4.524,0.17,49
1772910774.8725336,1,0.815,-4.251,0.48,48
1772910774.8874385,0,0.947,-4.532,0.181,50
1772910774.8874385,1,0.815,-4.251,0.48,48
1772910774.906177,0,0.947,-4.532,0.181,50
1772910774.906177,1,0.82,-4.247,0.465,48
1772910774.9304574,0,0.947,-4.532,0.181,50
1772910774.9304574,1,0.82,-4.247,0.465,48
1772910774.9520986,0,0.947,-4.532,0.181,50
1772910774.9520986,1,0.82,-4.247,0.465,48
1772910774.9784763,0,0.947,-4.532,0.181,50
1772910774.9784763,1,0.82,-4.247,0.465,48
1772910775.0157247,0,0.928,-4.544,0.206,50
1772910775.0157247,1,0.815,-4.243,0.465,48
1772910775.0333455,0,0.928,-4.544,0.206,50
1772910775.0333455,1,0.815,-4.243,0.465,48
1772910775.0520055,0,0.928,-4.544,0.206,50
1772910775.0520055,1,0.815,-4.243,0.465,48
1772910775.0741193,0,0.903,-4.551,0.227,50
1772910775.0741193,1,0.815,-4.243,0.465,48
1772910775.1128273,0,0.903,-4.551,0.227,50
1772910775.1128273,1,0.816,-4.245,0.473,48
1772910775.1291008,0,0.903,-4.551,0.227,50
