timestamp,tag_id,x,y,z,quality
1772912174.6435728,0,0.731,-5.027,0.876,52
1772912174.669089,0,0.731,-5.027,0.876,52
1772912174.6854396,0,0.731,-5.027,0.876,52
1772912174.705416,0,0.714,-5.043,0.924,53
1772912174.7230785,0,0.714,-5.043,0.924,53
1772912174.7430294,0,0.714,-5.043,0.924,53
1772912174.7688167,0,0.714,-5.043,0.924,53
1772912174.7688167,1,0.863,-4.523,0.363,50
1772912174.8054683,0,0.714,-5.043,0.924,53
1772912174.8054683,1,0.863,-4.523,0.363,50
1772912174.8814764,0,0.701,-5.051,0.937,53
1772912174.8814764,1,0.863,-4.528,0.375,49
1772912174.9367998,0,0.701,-5.051,0.937,53
1772912174.9367998,1,0.867,-4.52,0.357,49
1772912174.9713824,0,0.684,-5.064,0.979,54
1772912174.9713824,1,0.867,-4.52,0.357,49
1772912175.0257776,0,0.679,-5.074,1.013,53
1772912175.0257776,1,0.867,-4.52,0.357,49
1772912175.0594735,0,0.679,-5.074,1.013,53
1772912175.0594735,1,0.869,-4.507,0.308,50
1772912175.0992804,0,0.679,-5.074,1.013,53
1772912175.0992804,1,0.869,-4.507,0.308,50
1772912175.145651,0,0.681,-5.071,1.007,53
1772912175.145651,1,0.869,-4.517,0.329,49
1772912175.184094,0,0.681,-5.071,1.007,53
1772912175.184094,1,0.869,-4.517,0.329,49
1772912175.2094402,0,0.694,-5.066,0.987,53
1772912175.2094402,1,0.868,-4.506,0.297,50
1772912175.228487,0,0.694,-5.066,0.987,53
1772912175.228487,1,0.868,-4.506,0.297,50
1772912175.2548826,0,0.694,-5.066,0.987,53
1772912175.2548826,1,0.868,-4.506,0.297,50
1772912175.2699409,0,0.694,-5.066,0.987,53
1772912175.2699409,1,0.868,-4.506,0.297,50
1772912175.2914453,0,0.697,-5.057,0.962,53
1772912175.2914453,1,0.868,-4.506,0.297,50
1772912175.3178751,0,0.697,-5.057,0.962,53
1772912175.3178751,1,0.864,-4.51,0.311,50
1772912175.350887,0,0.697,-5.057,0.962,53
1772912175.350887,1,0.864,-4.51,0.311,50
1772912175.3643334,0,0.697,-5.057,0.962,53
1772912175.3643334,1,0.864,-4.51,0.311,50
1772912175.377442,0,0.697,-5.057,0.962,53
1772912175.377442,1,0.864,-4.51,0.311,50
1772912175.401149,0,0.7,-5.042,0.903,53
1772912175.401149,1,0.853,-4.508,0.312,50
1772912175.4284663,0,0.7,-5.042,0.903,53
1772912175.4284663,1,0.853,-4.508,0.312,50
1772912175.4476142,0,0.7,-5.042,0.903,53
1772912175.4476142,1,0.853,-4.508,0.312,50
1772912175.4637027,0,0.7,-5.042,0.903,53
1772912175.4637027,1,0.853,-4.508,0.312,50
1772912175.4882503,0,0.7,-5.042,0.903,53
1772912175.4882503,1,0.853,-4.508,0.312,50
1772912175.5185404,0,0.697,-5.05,0.906,53
1772912175.5185404,1,0.868,-4.502,0.296,49
1772912175.5408123,0,0.697,-5.05,0.906,53
1772912175.5408123,1,0.868,-4.502,0.296,49
1772912175.5565097,0,0.697,-5.05,0.906,53
1772912175.5565097,1,0.868,-4.502,0.296,49
1772912175.5923991,0,0.694,-5.054,0.927,53
1772912175.5923991,1,0.868,-4.502,0.296,49
1772912175.6164067,0,0.694,-5.054,0.927,53
1772912175.6164067,1,0.866,-4.516,0.314,50
1772912175.6475317,0,0.694,-5.054,0.927,53
1772912175.6475317,1,0.866,-4.516,0.314,50
1772912175.671976,0,0.694,-5.054,0.927,53
1772912175.671976,1,0.866,-4.516,0.314,50
1772912175.684886,0,0.694,-5.054,0.927,53
1772912175.684886,1,0.866,-4.516,0.314,50
1772912175.7110157,0,0.694,-5.054,0.927,53
1772912175.7110157,1,0.876,-4.505,0.296,49
1772912175.7359545,0,0.694,-5.054,0.927,53
1772912175.7359545,1,0.876,-4.505,0.296,49
1772912175.749888,0,0.694,-5.054,0.927,53
1772912175.749888,1,0.876,-4.505,0.296,49
1772912175.7681863,0,0.694,-5.054,0.927,53
1772912175.7681863,1,0.876,-4.505,0.296,49
1772912175.7847674,0,0.694,-5.054,0.927,53
1772912175.7847674,1,0.876,-4.505,0.296,49
1772912175.8086486,0,0.716,-5.039,0.884,52
1772912175.8086486,1,0.876,-4.505,0.296,49
1772912175.842766,0,0.716,-5.039,0.884,52
1772912175.842766,1,0.861,-4.518,0.347,50
1772912175.860641,0,0.716,-5.039,0.884,52
1772912175.860641,1,0.861,-4.518,0.347,50
1772912175.8730874,0,0.716,-5.039,0.884,52
1772912175.8730874,1,0.861,-4.518,0.347,50
1772912175.8900008,0,0.716,-5.039,0.884,52
1772912175.8900008,1,0.861,-4.518,0.347,50
1772912175.9092486,0,0.714,-5.047,0.891,53
1772912175.9092486,1,0.858,-4.518,0.346,50
1772912175.9341202,0,0.714,-5.047,0.891,53
1772912175.9341202,1,0.858,-4.518,0.346,50
1772912175.9493318,0,0.714,-5.047,0.891,53
1772912175.9493318,1,0.858,-4.518,0.346,50
1772912175.9685538,0,0.714,-5.047,0.891,53
1772912175.9685538,1,0.858,-4.518,0.346,50
1772912175.988499,0,0.711,-5.047,0.897,53
1772912175.988499,1,0.858,-4.518,0.346,50
1772912176.0061572,0,0.711,-5.047,0.897,53
1772912176.0061572,1,0.863,-4.51,0.312,50
1772912176.031706,0,0.711,-5.047,0.897,53
1772912176.031706,1,0.863,-4.51,0.312,50
1772912176.0509121,0,0.711,-5.047,0.897,53
1772912176.0509121,1,0.863,-4.51,0.312,50
1772912176.0656042,0,0.711,-5.047,0.897,53
1772912176.0656042,1,0.863,-4.51,0.312,50
1772912176.079555,0,0.711,-5.047,0.897,53
1772912176.079555,1,0.863,-4.51,0.312,50
1772912176.0955098,0,0.724,-5.036,0.849,52
1772912176.0955098,1,0.863,-4.51,0.312,50
1772912176.1139112,0,0.724,-5.036,0.849,52
1772912176.1139112,1,0.86,-4.509,0.289,50
1772912176.1475132,0,0.724,-5.036,0.849,52
1772912176.1475132,1,0.86,-4.509,0.289,50
1772912176.16164,0,0.724,-5.036,0.849,52
1772912176.16164,1,0.86,-4.509,0.289,50
1772912176.1749945,0,0.724,-5.036,0.849,52
1772912176.1749945,1,0.86,-4.509,0.289,50
1772912176.1870728,0,0.704,-5.043,0.908,53
1772912176.1870728,1,0.86,-4.509,0.289,50
1772912176.2042606,0,0.704,-5.043,0.908,53
1772912176.2042606,1,0.86,-4.509,0.289,50
1772912176.2308135,0,0.704,-5.043,0.908,53
1772912176.2308135,1,0.86,-4.509,0.289,50
1772912176.254932,0,0.704,-5.043,0.908,53
1772912176.254932,1,0.86,-4.509,0.289,50
1772912176.269208,0,0.704,-5.043,0.908,53
1772912176.269208,1,0.86,-4.509,0.289,50
1772912176.2865624,0,0.704,-5.043,0.908,53
1772912176.2865624,1,0.86,-4.509,0.289,50
1772912176.3159118,0,0.705,-5.048,0.902,53
1772912176.3159118,1,0.866,-4.504,0.284,49
1772912176.3276567,0,0.705,-5.048,0.902,53
1772912176.3276567,1,0.866,-4.504,0.284,49
1772912176.3391714,0,0.705,-5.048,0.902,53
1772912176.3391714,1,0.866,-4.504,0.284,49
1772912176.3510633,0,0.705,-5.048,0.902,53
1772912176.3510633,1,0.866,-4.504,0.284,49
1772912176.3674164,0,0.705,-5.048,0.902,53
1772912176.3674164,1,0.866,-4.504,0.284,49
1772912176.3823938,0,0.705,-5.048,0.902,53
1772912176.3823938,1,0.866,-4.504,0.284,49
1772912176.3964434,0,0.705,-5.048,0.902,53
1772912176.3964434,1,0.869,-4.507,0.291,49
