timestamp,motor_speed_mps,steering_angle_rad,steering_angle_deg
1772919598.4648287,0.0,0.0,0.0
1772919598.4964325,0.0,0.0,0.0
1772919598.5581555,0.0,0.0,0.0
1772919598.5943997,0.0,0.0,0.0
1772919598.6382308,0.0,0.0,0.0
1772919598.6578002,0.0,0.0,0.0
1772919598.7119489,0.0,0.0,0.0
1772919598.7720997,0.0,0.0,0.0
1772919598.8199747,0.0,0.0,0.0
1772919598.8388715,0.0,0.0,0.0
1772919598.8787992,0.0,0.0,0.0
1772919598.9099174,0.0,0.0,0.0
1772919598.94387,0.0,0.0,0.0
1772919598.9788373,0.0,0.0,0.0
1772919599.0082896,0.0,0.0,0.0
1772919599.041411,0.0,0.0,0.0
1772919599.0956385,0.13000000995266114,0.523598785384357,30.00000056069983
1772919599.1295688,0.13000000995266114,0.523598785384357,30.00000056069983
1772919599.1785972,0.13000000995431887,0.5235987854521155,30.000000564582106
1772919599.21473,0.13000000995431887,0.5235987854521155,30.000000564582106
1772919599.2659273,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.300367,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.3379097,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.3776965,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.397625,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.4316912,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.4547105,0.13000000995383654,0.5235987854509426,30.000000564514906
1772919599.5161538,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.5758333,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.6195598,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.7378063,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.7650652,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.792655,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.8320053,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.8767726,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.9052553,0.13000000998284858,0.5235987855436709,30.000000569827844
1772919599.9220288,0.13000000994604857,0.5235987854268791,30.000000563136165
1772919599.965691,0.13000000994604857,0.5235987854268791,30.000000563136165
1772919600.0371988,0.13000000994604857,0.5235987854268791,30.000000563136165
1772919600.1105175,0.13000000994604857,0.5235987854268791,30.000000563136165
1772919600.1588368,0.13000000994604857,0.5235987854268791,30.000000563136165
1772919600.199856,0.13000000993315186,0.5235987853832839,30.000000560638345
1772919600.2442179,0.13000000993315186,0.5235987853832839,30.000000560638345
1772919600.3223162,0.13000000993315186,0.5235987853832839,30.000000560638345
1772919600.3553367,0.13000000993315186,0.5235987853832839,30.000000560638345
1772919600.4252133,0.13000000993315186,0.5235987853832839,30.000000560638345
1772919600.4718165,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.522041,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.556757,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.61307,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.6609063,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.7155683,0.13000000991589242,0.5235987853269491,30.0000005574106
1772919600.7402594,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.801109,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.8271902,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.8584332,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.8979406,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.9216228,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.9528434,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919600.9816167,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919601.0181828,0.13000000989034544,0.5235987852418542,30.00000055253502
1772919601.0493357,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.0643024,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.0784028,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.0980477,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.122129,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.1428754,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.1667862,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.18296,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.2136786,0.1300000098742405,0.5235987851572182,30.000000547685737
1772919601.2384539,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.256792,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.273061,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.2909079,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.3048298,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.323913,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.3477416,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.368314,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.395066,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.4131968,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.4307518,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.4509685,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.468651,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.4835653,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.5051346,0.13000000879169593,0.17670912681255083,10.124687167801216
1772919601.5218391,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.5638764,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.5925033,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.6148858,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.631047,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.6467235,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.6685598,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.6837745,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.6978936,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.7137232,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.7318156,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.749015,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.7889774,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.8137472,0.13000000992717475,0.5190439321041782,29.739026691444263
1772919601.8424902,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.8657568,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.8867157,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.9048138,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.9234717,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.942858,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.9618378,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.9765124,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919601.9941316,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.008495,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.0256453,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.039295,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.056301,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.0887134,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.106491,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.1253126,0.13000000990767654,0.5235987852007914,30.000000550182296
1772919602.1463687,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.1600192,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.1815026,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.2093215,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.2364998,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.250393,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.2646394,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.285473,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.303815,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.3174503,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.3321898,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.3530564,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.3833973,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.4022963,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.4270954,0.13000000968074235,0.5235987759057521,30.000000017615772
1772919602.4458888,0.1300000095606603,0.45634306175288425,26.146531448518168
