timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1772919580.0397081,0.0,0.0,0.0
1772919580.066668,0.13,0.0,0.0
1772919580.084616,0.13,0.0,0.0
1772919580.0964556,0.13,0.017453292519943295,1.0
1772919580.1208234,0.13,0.017453292519943295,1.0
1772919580.1353416,0.13,0.017453292519943295,1.0
1772919580.1564856,0.13,0.03490658503988659,2.0
1772919580.1795056,0.13,0.03490658503988659,2.0
1772919580.2040405,0.13,0.03490658503988659,2.0
1772919580.2404559,0.13,0.05235987755982989,3.0
1772919580.3161883,0.13,0.05235987755982989,3.0
1772919580.4004552,0.13,0.08726646259971647,5.0
1772919580.4567587,0.13,0.10471975511965978,6.0
1772919580.503261,0.13,0.12217304763960307,7.0
1772919580.5656266,0.13,0.13962634015954636,8.0
1772919580.669996,0.13,0.15707963267948966,9.0
1772919580.719989,0.13,0.17453292519943295,10.0
1772919580.7551842,0.13,0.19198621771937624,10.999999999999998
1772919580.7875512,0.13,0.19198621771937624,10.999999999999998
1772919580.8336954,0.13,0.20943951023931956,12.0
1772919580.85089,0.13,0.20943951023931956,12.0
1772919580.8655918,0.13,0.20943951023931956,12.0
1772919580.8932316,0.13,0.22689280275926285,13.000000000000002
1772919580.9361925,0.13,0.22689280275926285,13.000000000000002
1772919580.9662297,0.13,0.24434609527920614,14.0
1772919580.9857767,0.13,0.24434609527920614,14.0
1772919581.0147915,0.13,0.24434609527920614,14.0
1772919581.044161,0.13,0.2617993877991494,14.999999999999998
1772919581.0606904,0.13,0.2617993877991494,14.999999999999998
1772919581.0888684,0.13,0.2617993877991494,14.999999999999998
1772919581.1087275,0.13,0.2792526803190927,16.0
1772919581.1262355,0.13,0.2792526803190927,16.0
1772919581.1469252,0.13,0.2792526803190927,16.0
1772919581.185185,0.13,0.29670597283903605,17.0
1772919581.209431,0.13,0.29670597283903605,17.0
1772919581.3153956,0.13,0.3141592653589793,18.0
1772919581.3629346,0.13,0.33161255787892263,19.0
1772919581.407031,0.13,0.33161255787892263,19.0
1772919581.4565246,0.13,0.3490658503988659,20.0
1772919581.5080347,0.13,0.3665191429188092,21.0
1772919581.5511642,0.13,0.3665191429188092,21.0
1772919581.5723963,0.13,0.3665191429188092,21.0
1772919581.6300638,0.13,0.3839724354387525,21.999999999999996
1772919581.6763587,0.13,0.3839724354387525,21.999999999999996
1772919581.7147136,0.13,0.4014257279586958,23.0
1772919581.7488089,0.13,0.4014257279586958,23.0
1772919581.7732425,0.13,0.4014257279586958,23.0
1772919581.7945175,0.13,0.4188790204786391,24.0
1772919581.8215141,0.13,0.4188790204786391,24.0
1772919581.8723946,0.13,0.4188790204786391,24.0
1772919581.9112124,0.13,0.4363323129985824,25.0
1772919581.945691,0.13,0.4363323129985824,25.0
1772919581.986889,0.13,0.4363323129985824,25.0
1772919582.0140524,0.13,0.4537856055185257,26.000000000000004
