timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1774558570.3374753,0.0,0.0,0.0
1774558570.7134879,0.0,0.0,0.0
1774558570.9873734,0.0,0.0,0.0
1774558571.0298247,0.0,0.0,0.0
1774558571.328882,0.0,0.0,0.0
1774558571.356528,0.0,0.0,0.0
1774558571.3739443,0.0,0.0,0.0
1774558571.41286,0.0,0.0,0.0
1774558571.6187563,0.0,0.0,0.0
1774558571.658535,0.0,0.0,0.0
1774558571.6800559,0.0,0.0,0.0
1774558571.7067358,0.0,0.0,0.0
1774558571.936786,0.0,0.0,0.0
1774558571.9733064,0.0,0.0,0.0
1774558571.996816,0.0,0.0,0.0
1774558572.0151255,0.0,0.0,0.0
1774558572.3115942,0.0,0.0,0.0
1774558572.3647454,0.0,0.0,0.0
1774558572.3865411,0.0,0.0,0.0
1774558572.6604934,0.0,0.0,0.0
1774558572.6822858,0.0,0.0,0.0
1774558572.7122319,0.0,0.0,0.0
1774558573.003069,0.0,0.0,0.0
1774558573.0327015,0.0,0.0,0.0
1774558573.0704784,0.0,0.0,0.0
1774558573.0888956,0.0,0.0,0.0
1774558573.394985,0.0,0.0,0.0
1774558573.4813614,0.0,0.0,0.0
1774558573.5727687,0.0,0.0,0.0
1774558573.6119452,0.0,0.0,0.0
1774558573.700695,0.0,0.0,0.0
1774558573.7546911,0.0,0.0,0.0
1774558573.8173244,0.0,0.0,0.0
1774558573.8936062,0.0,0.0,0.0
1774558573.9227798,0.0,0.0,0.0
1774558573.9724715,0.0,0.0,0.0
1774558573.992047,0.0,0.0,0.0
1774558574.038309,0.0,0.0,0.0
1774558574.0726488,0.0,0.0,0.0
1774558574.096728,0.0,0.0,0.0
1774558574.1247742,0.0,0.0,0.0
1774558574.1794014,0.0,0.0,0.0
1774558574.2040765,0.0,0.0,0.0
1774558574.2272673,0.0,0.0,0.0
1774558574.2841496,0.0,0.0,0.0
1774558574.3175,0.0,0.0,0.0
1774558574.3518198,0.0,0.0,0.0
1774558574.4071765,0.0,0.0,0.0
1774558574.4377918,0.0,0.0,0.0
1774558574.5218291,0.0,0.0,0.0
1774558574.5681682,0.0,0.0,0.0
1774558574.6215668,0.0,0.0,0.0
1774558574.6796093,0.0,0.0,0.0
1774558574.7317529,0.0,0.0,0.0
1774558574.8661847,0.0,0.0,0.0
1774558574.9340317,0.0,0.0,0.0
1774558574.9808755,0.0,0.0,0.0
1774558575.0169442,0.0,0.0,0.0
1774558575.0720978,0.0,0.0,0.0
1774558575.1354573,0.0,0.0,0.0
1774558575.1735437,0.0,0.0,0.0
1774558575.1942127,0.0,0.0,0.0
1774558575.223113,0.0,0.0,0.0
1774558575.3372724,0.0,0.0,0.0
1774558575.388365,0.0,0.0,0.0
1774558575.4413848,0.0,0.0,0.0
1774558575.4712179,0.0,0.0,0.0
1774558575.5174153,0.0,0.0,0.0
1774558575.5648203,0.0,0.0,0.0
1774558575.6130197,0.0,0.0,0.0
1774558575.6550796,0.0,0.0,0.0
1774558575.6928155,0.0,0.0,0.0
1774558575.7153735,0.0,0.0,0.0
1774558575.7572975,0.0,0.0,0.0
1774558575.7885542,0.0,0.0,0.0
1774558575.8218145,0.0,0.0,0.0
1774558575.8713713,0.0,0.0,0.0
1774558575.9061468,0.0,0.0,0.0
1774558575.9349713,0.0,0.0,0.0
1774558575.9630978,0.0,0.0,0.0
1774558575.993092,0.0,0.0,0.0
1774558576.0163715,0.0,0.0,0.0
1774558576.0586314,0.0,0.0,0.0
1774558576.0810945,0.0,0.0,0.0
1774558576.0987613,0.0,0.0,0.0
1774558576.1487985,0.0,0.0,0.0
1774558576.1750362,0.0,0.0,0.0
1774558576.2100265,0.0,0.0,0.0
1774558576.2581897,0.0,0.0,0.0
1774558576.275327,0.0,0.0,0.0
1774558576.292412,0.0,0.0,0.0
1774558576.309627,0.0,0.0,0.0
1774558576.3395753,0.0,0.0,0.0
1774558576.364936,0.0,0.0,0.0
1774558576.3930929,0.0,0.0,0.0
1774558576.423672,0.0,0.0,0.0
1774558576.46567,0.0,0.0,0.0
1774558576.4931715,0.0,0.0,0.0
1774558576.5419455,0.0,0.0,0.0
1774558576.588055,0.0,0.0,0.0
1774558576.6284995,0.0,0.0,0.0
1774558576.6529226,0.0,0.0,0.0
1774558576.6694098,0.0,0.0,0.0
1774558576.6907616,0.0,0.0,0.0
1774558576.7050083,0.0,0.0,0.0
1774558576.724708,0.0,0.0,0.0
1774558576.7445376,0.0,0.0,0.0
1774558576.772029,0.0,0.0,0.0
1774558576.797107,0.0,0.0,0.0
1774558576.8436096,0.0,0.0,0.0
1774558576.8749182,0.0,0.0,0.0
1774558576.898876,0.0,0.0,0.0
1774558576.91821,0.0,0.0,0.0
1774558576.9541502,0.0,0.0,0.0
1774558576.983872,0.0,0.0,0.0
1774558577.006963,0.0,0.0,0.0
1774558577.050495,0.0,0.0,0.0
1774558577.0755727,0.0,0.0,0.0
1774558577.11365,0.0,0.0,0.0
1774558577.143276,0.0,0.0,0.0
1774558577.168876,0.0,0.0,0.0
1774558577.2077436,0.0,0.0,0.0
1774558577.239172,0.0,0.0,0.0
1774558577.2666397,0.0,0.0,0.0
1774558577.290731,0.0,0.0,0.0
1774558577.3186667,0.0,0.0,0.0
1774558577.3511355,0.0,0.0,0.0
1774558577.3962278,0.0,0.0,0.0
1774558577.4177008,0.0,0.0,0.0
